player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Teagan Quitoriano,TE,ATL,NA,NA,0.4,6,NA,NA,0.1,0,0.9,NA,24182,FantasyPros,15905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,LAR,NA,NA,0.6,6,NA,NA,0.1,0,0.9,NA,19372,FantasyPros,14871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,NA,0.7,6.8,NA,NA,0,0,0.9,NA,22967,FantasyPros,16216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moliki Matavao,TE,NO,NA,NA,0.8,7.3,NA,NA,0,0,0.9,NA,23093,FantasyPros,17259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,NA,0.6,5.2,NA,NA,0.1,0,0.8,NA,18561,FantasyPros,14146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucas Krull,TE,DEN,NA,NA,0.5,4.2,NA,NA,0.1,0,0.8,NA,24240,FantasyPros,15970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,NA,0.7,6.3,NA,NA,0,0,0.8,NA,19665,FantasyPros,14984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,JAC,NA,NA,0.6,5.5,NA,NA,0,0,0.8,NA,22783,FantasyPros,15334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Grandy,TE,CIN,NA,NA,0.4,3.7,NA,NA,0.1,0,0.7,NA,26429,FantasyPros,16979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Saubert,TE,SEA,NA,NA,0.4,3.6,NA,NA,0,0,0.6,NA,16706,FantasyPros,13315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jackson Hawes,TE,BUF,NA,NA,0.4,3.6,NA,NA,0,0,0.6,NA,27469,FantasyPros,17213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tip Reiman,TE,ARI,NA,NA,0.5,4.9,NA,NA,0,0,0.6,NA,26432,FantasyPros,16706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,NA,0.5,4.3,NA,NA,0,0,0.6,NA,22833,FantasyPros,15344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Foster Moreau,TE,NO,NA,NA,0.4,4.4,NA,NA,0,0,0.6,NA,18397,FantasyPros,14239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevyn Spann-Ford,TE,DAL,NA,NA,0.5,4.6,NA,NA,0,0,0.6,NA,26003,FantasyPros,16647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,NYG,NA,NA,0.3,2.9,NA,NA,0,0,0.6,NA,14014,FantasyPros,12955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Evans,TE,CAR,NA,NA,0.4,4.3,NA,NA,0,0,0.5,NA,27138,FantasyPros,17109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Likely,TE,BAL,NA,NA,0.5,5,NA,NA,0,0,0.5,NA,23781,FantasyPros,15798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stone Smartt,TE,NYJ,NA,NA,0.4,4.5,NA,NA,0,0,0.5,NA,24621,FantasyPros,16113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Conner,TE,MIA,NA,NA,0.5,4.2,NA,NA,0,0,0.5,NA,24216,FantasyPros,15991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,SF,NA,NA,0.4,3.8,NA,NA,0,0,0.4,NA,19501,FantasyPros,15335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ian Thomas,TE,LV,NA,NA,0.4,3.4,NA,NA,0,0,0.4,NA,17387,FantasyPros,13678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Wiley,TE,KC,NA,NA,0.3,3.5,NA,NA,0,0,0.4,NA,26343,FantasyPros,16648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Vokolek,TE,ARI,NA,NA,0.4,3.6,NA,NA,0,0,0.4,NA,25820,FantasyPros,16447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Durham Smythe,TE,CHI,NA,NA,0.4,3.1,NA,NA,0,0,0.3,NA,17508,FantasyPros,13676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thomas Fidone II,TE,NYG,NA,NA,0.3,3.1,NA,NA,0,0,0.3,NA,23039,FantasyPros,17243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,PHI,NA,NA,0.2,2.9,NA,NA,0,0,0.3,NA,22841,FantasyPros,15419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sims,TE,GB,NA,NA,0.3,3.1,NA,NA,0,0,0.3,NA,25349,FantasyPros,16483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,NA,0.2,2.4,NA,NA,0,0,0.3,NA,16579,FantasyPros,13246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Mallory,TE,IND,NA,NA,0.3,2.8,NA,NA,0,0,0.3,NA,23821,FantasyPros,16220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Westover,TE,NE,NA,NA,0.4,2.6,NA,NA,0,0,0.3,NA,26436,FantasyPros,16839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Martin-Robinson,TE,TEN,NA,NA,0.2,2.1,NA,NA,0,0,0.3,NA,26922,FantasyPros,16831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jelani Woods,TE,NYJ,NA,NA,0.2,2.5,NA,NA,0,0,0.3,NA,23829,FantasyPros,15840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Hudson,TE,CIN,NA,NA,0.2,2.2,NA,NA,0,0,0.2,NA,17826,FantasyPros,14370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Feleipe Franks,TE,ATL,NA,NA,0.2,2.1,NA,NA,0,0,0.2,NA,20081,FantasyPros,15244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tucker Fisk,TE,LAC,NA,NA,0.1,1.1,NA,NA,0,0,0.2,NA,24921,FantasyPros,16557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,NA,0.1,1.1,NA,NA,0,0,0.2,NA,23761,FantasyPros,16219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ko Kieft,TE,TB,NA,NA,0.1,1,NA,NA,0,0,0.1,NA,24568,FantasyPros,15929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,6.5,6.5,68.8,NA,NA,0.4,0,9,NA,18364,FleaFlicker,16641,0,0,0,8,@NESun 1:00 PM,TE2,0.4,68.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,4.8,4.8,63.8,NA,NA,0.4,0,8.92,NA,13023,FleaFlicker,13299,0,0,0,4,@SEASun 4:05 PM,TE1,0.4,63.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,6.2,6.2,66,NA,NA,0.3,0,8.54,NA,16895,FleaFlicker,15794,0,0,0,8,@NOSun 1:00 PM,TE3,0.3,66,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,5.2,5.2,53.8,NA,NA,0.4,0.1,7.54,NA,12904,FleaFlicker,13192,0,0,0,9,CINSun 1:00 PM,TE8,0.4,53.8,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,4,4,46.9,NA,NA,0.4,0,7.17,NA,13829,FleaFlicker,13671,0,0,0,7,@BUFSun 8:20 PM,TE5,0.4,46.9,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,5.4,5.4,51.9,NA,NA,0.3,0,7.13,NA,9360,FleaFlicker,11244,0,0,0,0,@LACFri 8:00 PM,TE7,0.3,51.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam LaPorta,TE,DET,NA,4.1,4.1,44.9,NA,NA,0.3,0,6.37,NA,17681,FleaFlicker,16214,0,0,0,8,@GBSun 4:25 PM,TE4,0.3,44.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,4.5,4.5,49,NA,NA,0.2,0,6.24,NA,14677,FleaFlicker,14138,0,0,0,6,@CHIMon 8:15 PM,TE6,0.2,49,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tucker Kraft,TE,GB,NA,3.4,3.4,39.9,NA,NA,0.3,0,5.67,NA,17675,FleaFlicker,16222,0,0,0,5,DETSun 4:25 PM,TE9,0.3,39.9,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Warren,TE,IND,NA,3.9,3.9,40.5,NA,NA,0.3,0.1,5.55,NA,19242,FleaFlicker,17102,0,0,0,1,MIASun 1:00 PM,TE10,0.3,40.5,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,3.6,3.6,41.7,NA,NA,0.2,0,5.51,NA,13813,FleaFlicker,13674,0,0,0,9,DALThu 8:20 PM,TE13,0.2,41.7,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Ertz,TE,WAS,NA,3.8,3.8,34.2,NA,NA,0.3,0,5.32,NA,9376,FleaFlicker,11247,0,0,0,2,NYGSun 1:00 PM,TE18,0.3,34.2,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,3.1,3.1,39.6,NA,NA,0.2,0,5.27,NA,16256,FleaFlicker,15329,0,0,0,5,TBSun 1:00 PM,TE12,0.2,39.6,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,DEN,NA,4.3,4.3,37.5,NA,NA,0.2,0.1,5.13,NA,12906,FleaFlicker,13189,0,0,0,2,TENSun 4:05 PM,TE11,0.2,37.5,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,3.3,3.3,34.2,NA,NA,0.3,0,4.94,NA,12088,FleaFlicker,12676,0,0,0,4,LVSun 1:00 PM,TE17,0.3,34.2,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,3.5,3.5,34,NA,NA,0.2,0,4.8,NA,16937,FleaFlicker,15802,0,0,0,9,@ATLSun 1:00 PM,TE23,0.2,34,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAC,NA,3.3,3.3,34.5,NA,NA,0.2,0.1,4.79,NA,17626,FleaFlicker,16269,0,0,0,8,CARSun 1:00 PM,TE21,0.2,34.5,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,3.5,3.5,36,NA,NA,0.2,0,4.7,NA,17585,FleaFlicker,16213,0,0,0,7,BALSun 8:20 PM,TE14,0.2,36,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,4.2,4.2,36.7,NA,NA,0.2,0.1,4.69,NA,16933,FleaFlicker,15799,0,0,0,0,@PHIThu 8:20 PM,TE16,0.2,36.7,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,3.5,3.5,34.4,NA,NA,0.2,0,4.38,NA,16912,FleaFlicker,15889,0,0,0,0,@DENSun 4:05 PM,TE22,0.2,34.4,37%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,CIN,NA,2.9,2.9,30.3,NA,NA,0.2,0,4.33,NA,13845,FleaFlicker,13672,0,0,0,0,@CLESun 1:00 PM,TE24,0.2,30.3,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darren Waller,TE,MIA,NA,2.8,2.8,31.8,NA,NA,0.2,0,4.12,NA,11261,FleaFlicker,12263,0,0,0,2,@INDSun 1:00 PM,TE35,0.2,31.8,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,3,3,31.2,NA,NA,0.2,0.1,4.1,NA,19267,FleaFlicker,17104,0,0,0,5,MINMon 8:15 PM,TE15,0.2,31.2,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Theo Johnson,TE,NYG,NA,2.8,2.8,30.3,NA,NA,0.2,0,4.09,NA,18475,FleaFlicker,16649,0,0,0,4,@WASSun 1:00 PM,TE31,0.2,30.3,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,PIT,NA,2.8,2.8,29.7,NA,NA,0.2,0,4.07,NA,12974,FleaFlicker,13193,0,0,0,5,@NYJSun 1:00 PM,TE19,0.2,29.7,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,3,3,31.2,NA,NA,0.2,0,4.04,NA,13853,FleaFlicker,13772,0,0,0,6,@LARSun 4:25 PM,TE27,0.2,31.2,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,3,3,28.6,NA,NA,0.2,0.1,4,NA,16293,FleaFlicker,15331,0,0,0,5,@NYJSun 1:00 PM,TE25,0.2,28.6,51%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,2.9,2.9,29.2,NA,NA,0.2,0,3.86,NA,18477,FleaFlicker,16643,0,0,0,4,@JACSun 1:00 PM,TE29,0.2,29.2,28%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Taylor,TE,NYJ,NA,2.8,2.8,29.2,NA,NA,0.2,0,3.86,NA,19270,FleaFlicker,17106,0,0,0,9,PITSun 1:00 PM,TE26,0.2,29.2,43%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Ouzts,TE,SEA,NA,2.9,2.9,27.1,NA,NA,0.2,0.1,3.71,NA,19440,FleaFlicker,17215,0,0,0,8,SFSun 4:05 PM,NA,0.2,27.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,2.6,2.6,28,NA,NA,0.1,0,3.68,NA,16036,FleaFlicker,14861,0,0,0,1,ARISun 1:00 PM,TE28,0.1,28,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Higbee,TE,LAR,NA,2.6,2.6,24.7,NA,NA,0.2,0,3.65,NA,12140,FleaFlicker,12678,0,0,0,8,HOUSun 4:25 PM,TE39,0.2,24.7,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,2.4,2.4,23.8,NA,NA,0.1,0,3.16,NA,14475,FleaFlicker,13763,0,0,0,2,KCFri 8:00 PM,TE43,0.1,23.8,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,CIN,NA,2,2,21.6,NA,NA,0.1,0,3,NA,14665,FleaFlicker,14137,0,0,0,0,@CLESun 1:00 PM,TE37,0.1,21.6,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Arroyo,TE,SEA,NA,2.2,2.2,21.7,NA,NA,0.1,0,2.93,NA,19326,FleaFlicker,17108,0,0,0,8,SFSun 4:05 PM,TE30,0.1,21.7,36%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,2,2,20.4,NA,NA,0.1,0,2.82,NA,16430,FleaFlicker,15337,0,0,0,0,@LACFri 8:00 PM,TE34,0.1,20.4,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,2.1,2.1,19.4,NA,NA,0.1,0,2.78,NA,18484,FleaFlicker,16723,0,0,0,8,SFSun 4:05 PM,TE44,0.1,19.4,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,LAC,NA,2,2,19.6,NA,NA,0.1,0,2.74,NA,13980,FleaFlicker,13847,0,0,0,2,KCFri 8:00 PM,TE42,0.1,19.6,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,1.8,1.8,17.5,NA,NA,0.1,0,2.51,NA,15573,FleaFlicker,14867,0,0,0,5,MINMon 8:15 PM,TE33,0.1,17.5,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,1.8,1.8,17.8,NA,NA,0.1,0,2.5,NA,12069,FleaFlicker,12677,0,0,0,4,LVSun 1:00 PM,TE49,0.1,17.8,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harold Fannin,TE,CLE,NA,1.8,1.8,18.2,NA,NA,0.1,0,2.48,NA,19305,FleaFlicker,17103,0,0,0,9,CINSun 1:00 PM,TE32,0.1,18.2,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,1.1,1.1,12.9,NA,NA,0.1,0,1.89,NA,14734,FleaFlicker,14143,0,0,0,7,BALSun 8:20 PM,TE45,0.1,12.9,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,1.6,1.6,14.5,NA,NA,0.1,0,1.87,NA,17634,FleaFlicker,16212,0,0,0,8,@NESun 1:00 PM,TE46,0.1,14.5,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunnar Helm,TE,TEN,NA,1.3,1.3,13,NA,NA,0.1,0,1.84,NA,19348,FleaFlicker,17105,0,0,0,0,@DENSun 4:05 PM,TE48,0.1,13,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,1.2,1.2,11.8,NA,NA,0.1,0,1.78,NA,17768,FleaFlicker,16218,0,0,0,9,@ATLSun 1:00 PM,NA,0.1,11.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,1.1,1.1,11.6,NA,NA,0.1,0,1.76,NA,14749,FleaFlicker,14209,0,0,0,6,@CHIMon 8:15 PM,NA,0.1,11.6,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,1.2,1.2,11.7,NA,NA,0.1,0,1.74,NA,16314,FleaFlicker,15332,0,0,0,4,@JACSun 1:00 PM,NA,0.1,11.7,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,1,1,12.6,NA,NA,0.1,0,1.74,NA,16923,FleaFlicker,15795,0,0,0,7,@BUFSun 8:20 PM,NA,0.1,12.6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrance Ferguson,TE,LAR,NA,1,1,11.3,NA,NA,0.1,0,1.61,NA,19329,FleaFlicker,17107,0,0,0,8,HOUSun 4:25 PM,TE36,0.1,11.3,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Stover,TE,HOU,NA,1,1,10.1,NA,NA,0.1,0,1.49,NA,18465,FleaFlicker,16642,0,0,0,6,@LARSun 4:25 PM,NA,0.1,10.1,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,1.1,1.1,10.6,NA,NA,0.1,0,1.48,NA,17676,FleaFlicker,16215,0,0,0,5,DETSun 4:25 PM,TE47,0.1,10.6,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,0.8,0.8,9.7,NA,NA,0.1,0,1.45,NA,15575,FleaFlicker,14870,0,0,0,2,TENSun 4:05 PM,NA,0.1,9.7,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,1.1,1.1,9.7,NA,NA,0.1,0,1.44,NA,18170,FleaFlicker,16425,0,0,0,2,@INDSun 1:00 PM,NA,0.1,9.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Wright,TE,DET,NA,0.9,0.9,7.3,NA,NA,0.1,0,1.39,NA,16572,FleaFlicker,15626,0,0,0,8,@GBSun 4:25 PM,NA,0.1,7.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Culp,TE,TB,NA,0.9,0.9,9.1,NA,NA,0.1,0,1.39,NA,18646,FleaFlicker,16796,0,0,0,9,@ATLSun 1:00 PM,NA,0.1,9.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor Heyward,TE,PIT,NA,0.8,0.8,6.1,NA,NA,0.1,0,1.27,NA,16971,FleaFlicker,15800,0,0,0,5,@NYJSun 1:00 PM,NA,0.1,6.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,JAC,NA,0.9,0.9,7.9,NA,NA,0.1,0,1.21,NA,13239,FleaFlicker,13940,0,0,0,8,CARSun 1:00 PM,NA,0.1,7.9,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
