player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,return_tds,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Jalen Tolbert,WR,DAL,NA,3,2,18,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4249417,ESPN,15788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roman Wilson,WR,PIT,NA,1,0,5,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4431492,ESPN,16629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kayshon Boutte,WR,NE,NA,4,3,35,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4429022,ESPN,16193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Moore,WR,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4212909,ESPN,13348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre Tucker,WR,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4428718,ESPN,16287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,TEN,NA,3,2,21,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3930066,ESPN,14858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandin Cooks,WR,NO,NA,2,1,11,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,16731,ESPN,11674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4037235,ESPN,14108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamari Thrash,WR,CLE,NA,2,1,18,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4428678,ESPN,16624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Whittington,WR,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4569382,ESPN,16633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen McMillan,WR,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4430834,ESPN,16628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaac TeSlaa,WR,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5123663,ESPN,17157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tory Horton,WR,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4597703,ESPN,17098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Washington,WR,MIA,NA,5,3,36,NA,NA,0,1,7,NA,0,NA,NA,NA,4569603,ESPN,16684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Williams,WR,NE,NA,1,1,9,NA,NA,0,0,1,NA,0,NA,NA,NA,4613202,ESPN,17134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jermaine Burton,WR,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4429033,ESPN,16632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dont'e Thornton Jr.,WR,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4432775,ESPN,17087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3121427,ESPN,13157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KCC,NA,2,1,14,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3120348,ESPN,13156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parker Washington,WR,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4432620,ESPN,16192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Hutchinson,WR,HOU,NA,4,2,28,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4686422,ESPN,16201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Bech,WR,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4603186,ESPN,17078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chimere Dike,WR,TEN,NA,4,3,30,NA,NA,0,1,5,NA,0,NA,NA,NA,4431268,ESPN,17171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,CHI,NA,4,3,33,NA,NA,0,1,5,NA,0,NA,NA,NA,3917914,ESPN,14592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Noel,WR,HOU,NA,1,1,10,NA,NA,0,0,1,NA,0,NA,NA,NA,4586312,ESPN,17080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bobo,WR,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4360405,ESPN,16393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Jones,WR,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3059722,ESPN,13176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,BUF,NA,1,1,6,NA,NA,0,0,2,NA,0,NA,NA,NA,4372414,ESPN,15288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Bond,WR,CLE,NA,3,2,20,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4808839,ESPN,17076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2973405,ESPN,13066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke McCaffrey,WR,WAS,NA,1,1,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4426948,ESPN,16635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,NE,NA,2,1,19,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,2991662,ESPN,13289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3047876,ESPN,13963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,PHI,NA,2,1,14,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4361409,ESPN,15755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,SF,NA,1,1,11,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3043116,ESPN,12785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Nailor,WR,MIN,NA,3,2,24,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4382466,ESPN,15786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,TB,NA,3,2,23,NA,NA,0,0,2,NA,0,NA,NA,NA,2976592,ESPN,12658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylin Lane,WR,WAS,NA,2,1,16,NA,NA,0,0,1,NA,0,NA,NA,NA,4602667,ESPN,17184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arian Smith,WR,NYJ,NA,4,2,30,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4429105,ESPN,17175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Savion Williams,WR,GB,NA,NA,NA,NA,NA,NA,NA,1,3,NA,0,NA,NA,NA,4431487,ESPN,17096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dontayvion Wicks,WR,GB,NA,2,1,18,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4428850,ESPN,16195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,KCC,NA,1,1,9,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4362921,ESPN,15787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derius Davis,WR,LAC,NA,NA,NA,NA,NA,NA,NA,0,2,NA,0,NA,NA,NA,4362477,ESPN,16299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Flournoy,WR,DAL,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0,NA,NA,NA,5083754,ESPN,16778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tim Patrick,WR,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3134353,ESPN,13377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Gipson,WR,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4427278,ESPN,16416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Watkins,WR,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4431466,ESPN,17192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tez Johnson,WR,TB,NA,3,2,27,NA,NA,0,0,1,NA,0,NA,NA,NA,4608810,ESPN,17079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Efton Chism III,WR,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4695193,ESPN,17269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scotty Miller,WR,PIT,NA,0,0,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3914397,ESPN,14280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey Palmer,WR,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4426407,ESPN,16199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamal Agnew,WR,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3061612,ESPN,13308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tai Felton,WR,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4565185,ESPN,17097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Royals,WR,KCC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5082630,ESPN,17086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Horn Jr.,WR,CAR,NA,2,1,14,NA,NA,0,1,5,NA,0,NA,NA,NA,4708486,ESPN,17234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trent Sherfield Sr.,WR,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3122168,ESPN,13893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4430191,ESPN,15766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryce Oliver,WR,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4362617,ESPN,16975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Marr Chase,WR,CIN,NA,NA,6.6,79.4,NA,NA,0.6,0.3,1.5,NA,0,0.1,11.7,NA,19788,FantasyPros,15281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CeeDee Lamb,WR,DAL,NA,NA,6.4,80.3,NA,NA,0.5,0.3,2,NA,0,0,11.1,NA,19202,FantasyPros,14832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Jefferson,WR,MIN,NA,NA,5.9,82.4,NA,NA,0.4,0,0.1,NA,0,0,10.8,NA,19236,FantasyPros,14836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Emeka Egbuka,WR,TB,NA,NA,4.6,69.8,NA,NA,0.6,0.2,0.8,NA,0,0.1,10.3,NA,23062,FantasyPros,17081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,NA,5.9,75.2,NA,NA,0.5,0,0.1,NA,0,0.1,10.3,NA,23163,FantasyPros,15751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,NA,5.2,73.9,NA,NA,0.5,0.1,0.4,NA,0,0.1,10.2,NA,20130,FantasyPros,15290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashee Rice,WR,KC,NA,NA,5.2,63.7,NA,NA,0.6,0.2,0.6,NA,0,0,9.9,NA,23113,FantasyPros,16194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Brown,WR,PHI,NA,NA,4.8,71.8,NA,NA,0.5,0,0,NA,0,0,9.9,NA,18218,FantasyPros,14104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Flowers,WR,BAL,NA,NA,4.9,70.1,NA,NA,0.4,0.5,3,NA,0,0.1,9.7,NA,22916,FantasyPros,16190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,NA,4.7,65.1,NA,NA,0.5,0,0,NA,0,0.1,9.5,NA,17253,FantasyPros,13630,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DK Metcalf,WR,PIT,NA,NA,4.2,64,NA,NA,0.5,0,0,NA,0,0,9.5,NA,18219,FantasyPros,14102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,DAL,NA,NA,4.2,64.8,NA,NA,0.5,0,0.2,NA,0,0,9.4,NA,22963,FantasyPros,15762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Evans,WR,TB,NA,NA,4.2,57.6,NA,NA,0.6,0,0,NA,0,0,9.2,NA,12119,FantasyPros,11671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tetairoa McMillan,WR,CAR,NA,NA,4.9,66.5,NA,NA,0.4,0,0.3,NA,0,0.1,9,NA,25417,FantasyPros,17071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,NA,6,66.6,NA,NA,0.4,0,0.1,NA,0,0,8.8,NA,20111,FantasyPros,15754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,NA,5.6,60.8,NA,NA,0.5,0,0.1,NA,0,0,8.8,NA,11616,FantasyPros,11222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rome Odunze,WR,CHI,NA,NA,4.1,58.3,NA,NA,0.5,0,0.2,NA,0,0,8.8,NA,25411,FantasyPros,16616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quentin Johnston,WR,LAC,NA,NA,4.3,59.3,NA,NA,0.5,0.2,0.9,NA,0,0.1,8.8,NA,23123,FantasyPros,16188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel Sr.,WR,WAS,NA,NA,4.9,51.6,NA,NA,0.4,1.8,8.2,NA,0.1,0,8.6,NA,18244,FantasyPros,14136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman Jr.,WR,IND,NA,NA,5.6,60.5,NA,NA,0.4,0.1,0.4,NA,0,0,8.6,NA,19278,FantasyPros,14842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ladd McConkey,WR,LAC,NA,NA,4.9,62,NA,NA,0.4,0,0.1,NA,0,0,8.3,NA,26122,FantasyPros,16627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,NA,4.8,59.5,NA,NA,0.4,0,0.1,NA,0,0,8.2,NA,19222,FantasyPros,15282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,NA,4.9,62.1,NA,NA,0.3,0.2,0.9,NA,0,0,8.2,NA,19790,FantasyPros,15284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xavier Worthy,WR,KC,NA,NA,3.7,47.6,NA,NA,0.4,1.2,7.4,NA,0.1,0,8.1,NA,23019,FantasyPros,16620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terry McLaurin,WR,WAS,NA,NA,4.4,56.3,NA,NA,0.4,0.1,0.4,NA,0,0,7.9,NA,18466,FantasyPros,14109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,NA,3.9,52.2,NA,NA,0.4,0,0,NA,0,0,7.6,NA,23794,FantasyPros,15779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,NA,3.8,50.1,NA,NA,0.4,0,0.1,NA,0,0,7.5,NA,19211,FantasyPros,14835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stefon Diggs,WR,NE,NA,NA,4.8,55.2,NA,NA,0.3,0.1,0.7,NA,0,0,7.4,NA,13981,FantasyPros,12186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Addison,WR,MIN,NA,NA,3.8,50,NA,NA,0.4,0.1,0.4,NA,0,0,7.3,NA,23107,FantasyPros,16186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ricky Pearsall,WR,SF,NA,NA,3.6,59.1,NA,NA,0.2,0.3,1.4,NA,0,0,7.2,NA,26214,FantasyPros,16622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,NA,4,52.6,NA,NA,0.3,0.2,1.3,NA,0,0,7.1,NA,24687,FantasyPros,16080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calvin Ridley,WR,TEN,NA,NA,3.6,56.1,NA,NA,0.2,0.1,0.8,NA,0,0,7,NA,17258,FantasyPros,13629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CHI,NA,NA,3.9,45.3,NA,NA,0.3,1.1,5.1,NA,0,0.1,6.8,NA,17265,FantasyPros,13635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keon Coleman,WR,BUF,NA,NA,3.4,46.2,NA,NA,0.4,0,0.2,NA,0,0.1,6.7,NA,26019,FantasyPros,16617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,NA,4,48.4,NA,NA,0.3,0.1,0.7,NA,0,0,6.7,NA,23748,FantasyPros,15761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,NA,5,50.6,NA,NA,0.2,0.1,1.1,NA,0,0,6.6,NA,22985,FantasyPros,15757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,CLE,NA,NA,3.9,56,NA,NA,0.2,0,0.2,NA,0,0,6.5,NA,19201,FantasyPros,14833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,NA,2.8,48.4,NA,NA,0.2,0,0,NA,0,0,6.2,NA,23791,FantasyPros,15768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,ATL,NA,NA,3.3,48,NA,NA,0.2,0,0.1,NA,0,0,6.2,NA,19810,FantasyPros,14974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
