player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,opp,fg_miss,bye,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
Anders Carlson,K,NYJ,NA,1.64,1.84,0,NA,0.34,NA,0.59,NA,0.41,NA,0.31,NA,1.82,NA,7.78,NA,anders-carlson,NumberFire,16339,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,3.46,12.1,#15,24,7.8,7.8,7.8
Jason Sanders,K,MIA,NA,1.53,1.9,0.05,NA,0.39,NA,0.53,NA,0.42,NA,0.17,NA,2.18,NA,7.6,NA,jason-sanders,NumberFire,13832,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,3.06,12.14,#10,25,7.62,7.62,7.62
Daniel Carlson,K,LV,NA,1.65,1.77,0.03,NA,0.47,NA,0.38,NA,0.47,NA,0.28,NA,1.53,NA,7.47,NA,daniel-carlson,NumberFire,13718,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,3.47,11.47,#13,26,7.45,7.45,7.45
Younghoe Koo,K,ATL,NA,1.52,1.95,0.02,NA,0.54,NA,0.36,NA,0.4,NA,0.21,NA,2.06,NA,7.47,NA,younghoe-koo,NumberFire,13403,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,3.79,11.15,#9,26,7.47,7.47,7.47
Evan McPherson,K,CIN,NA,1.38,2.16,0,NA,0.49,NA,0.34,NA,0.34,NA,0.23,NA,2.39,NA,7.38,NA,evan-mcpherson,NumberFire,15368,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,2.62,12.14,#4,28,7.39,7.39,7.39
Dustin Hopkins,K,CLE,NA,1.47,2.09,0,NA,0.41,NA,0.44,NA,0.44,NA,0.16,NA,1.99,NA,7.11,NA,dustin-hopkins,NumberFire,11387,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,2.34,11.88,#2,29,7.1,7.1,7.1
Jake Elliott,K,PHI,NA,1.35,1.77,0.04,NA,0.57,NA,0.2,NA,0.41,NA,0.13,NA,2.38,NA,7.09,NA,jake-elliott,NumberFire,13303,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,3.31,10.87,#25,30,7.1,7.1,7.1
Jake Moody,K,SF,NA,1.31,1.61,0,NA,0.46,NA,0.46,NA,0.35,NA,0.06,NA,2.41,NA,6.88,NA,jake-moody,NumberFire,16286,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,2.51,11.25,#7,31,6.87,6.87,6.87
Graham Gano,K,NYG,NA,1.14,1.48,0,NA,0.34,NA,0.42,NA,0.33,NA,0.05,NA,1.73,NA,5.58,NA,graham-gano,NumberFire,9694,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,2.62,8.54,#30,32,5.58,5.58,5.58
Justin Tucker,K,BAL,NA,NA,NA,NA,NA,0.51,NA,0.57,NA,0.57,NA,0.32,NA,3.05,NA,9.6,NA,2536340,NFL,10976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,NA,NA,NA,NA,0.43,NA,0.49,NA,0.55,NA,0.3,NA,2.92,NA,8.83,NA,2565953,NFL,15368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,NA,NA,NA,NA,0.49,NA,0.55,NA,0.43,NA,0.37,NA,2.38,NA,8.64,NA,2559205,NFL,13403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,NA,NA,NA,NA,0.51,NA,0.51,NA,0.4,NA,0.28,NA,2.72,NA,8.38,NA,2571750,NFL,16414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,NYJ,NA,NA,NA,NA,NA,0.5,NA,0.5,NA,0.5,NA,0.25,NA,2.49,NA,8.24,NA,2569750,NFL,16339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,NA,NA,NA,NA,0.43,NA,0.55,NA,0.43,NA,0.25,NA,2.7,NA,8.18,NA,2563596,NFL,14983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Bates,K,DET,NA,NA,NA,NA,NA,0.38,NA,0.51,NA,0.51,NA,0.19,NA,2.98,NA,8.13,NA,2571759,NFL,16846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,NA,NA,NA,NA,0.41,NA,0.53,NA,0.41,NA,0.24,NA,2.78,NA,8.03,NA,2556521,NFL,12860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,NA,NA,NA,NA,0.41,NA,0.53,NA,0.47,NA,0.29,NA,2.34,NA,8.02,NA,2568435,NFL,15979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,NA,NA,NA,NA,0.44,NA,0.56,NA,0.5,NA,0.25,NA,2.18,NA,7.93,NA,2563203,NFL,14717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spencer Shrader,K,KC,NA,NA,NA,NA,NA,0.48,NA,0.56,NA,0.6,NA,0.18,NA,2.06,NA,7.88,NA,2573175,NFL,16896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,NA,NA,NA,NA,0.42,NA,0.48,NA,0.48,NA,0.24,NA,2.48,NA,7.82,NA,2558172,NFL,13303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,NA,NA,NA,NA,0.41,NA,0.47,NA,0.41,NA,0.24,NA,2.71,NA,7.78,NA,2561153,NFL,13832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Parker Romo,K,MIN,NA,NA,NA,NA,NA,0.32,NA,0.64,NA,0.32,NA,0.32,NA,2.25,NA,7.69,NA,2569101,NFL,16405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,GB,NA,NA,NA,NA,NA,0.26,NA,0.53,NA,0.53,NA,0.26,NA,2.37,NA,7.63,NA,2541556,NFL,11947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Moody,K,SF,NA,NA,NA,NA,NA,0.39,NA,0.5,NA,0.39,NA,0.22,NA,2.69,NA,7.63,NA,2570308,NFL,16286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,NA,NA,NA,NA,0.41,NA,0.53,NA,0.41,NA,0.3,NA,2.07,NA,7.62,NA,2562271,NFL,14244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,NA,NA,NA,NA,0.41,NA,0.53,NA,0.47,NA,0.24,NA,2.07,NA,7.5,NA,2550545,NFL,11936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,NA,NA,NA,NA,0.41,NA,0.53,NA,0.41,NA,0.23,NA,2.23,NA,7.43,NA,2571234,NFL,16444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Karty,K,LAR,NA,NA,NA,NA,NA,0.4,NA,0.46,NA,0.46,NA,0.17,NA,2.47,NA,7.28,NA,2572201,NFL,16775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,NA,NA,NA,NA,0.38,NA,0.49,NA,0.44,NA,0.22,NA,2.24,NA,7.27,NA,2539227,NFL,11387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,NE,NA,NA,NA,NA,NA,0.42,NA,0.48,NA,0.42,NA,0.24,NA,2.06,NA,7.22,NA,2563132,NFL,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,NA,NA,NA,NA,0.4,NA,0.51,NA,0.46,NA,0.17,NA,2.17,NA,7.13,NA,2553112,NFL,12437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,NA,NA,NA,NA,0.41,NA,0.47,NA,0.41,NA,0.23,NA,2.1,NA,7.12,NA,2556601,NFL,12956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,NA,NA,NA,NA,0.38,NA,0.49,NA,0.44,NA,0.22,NA,2.07,NA,7.1,NA,2550636,NFL,11945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,NA,NA,NA,NA,0.41,NA,0.46,NA,0.36,NA,0.26,NA,1.86,NA,6.85,NA,2560993,NFL,13718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Graham Gano,K,NYG,NA,NA,NA,NA,NA,0.44,NA,0.49,NA,0.44,NA,0.16,NA,1.8,NA,6.71,NA,71309,NFL,9694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,NA,NA,NA,NA,0.43,NA,0.48,NA,0.43,NA,0.16,NA,1.77,NA,6.59,NA,2507225,NFL,8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,NA,NA,NA,NA,0.34,NA,0.45,NA,0.34,NA,0.23,NA,1.92,NA,6.46,NA,2560842,NFL,13719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Seibert,K,WAS,NA,NA,NA,NA,NA,0.19,NA,0.57,NA,0.51,NA,0.13,NA,1.92,NA,6.38,NA,2562729,NFL,14258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Little,K,JAX,NA,NA,NA,NA,NA,0.34,NA,0.49,NA,0.34,NA,0.15,NA,2.04,NA,6.3,NA,2572147,NFL,16680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
