team,dst_int,dst_safety,dst_sacks,dst_tackles,dst_fum_rec,dst_fum_force,dst_td,dst_pts_allowed,dst_pts_allowed_g,dst_pass_yds_allowed,dst_rush_yds_allowed,dst_yds_allowed,dst_avg_yds_allowed,site_pts,site_fppg,data_src,id,src_id,pos,player,dst_fum_recvr,dst_fumbles,dst_yds_against,dst_pts_against,opp,bye,draft_rank,idp_solo,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
NO,0.7,NA,1.89,NA,0.48,NA,0.16,22.75,NA,NA,NA,338.85,NA,5.84,NA,NumberFire,0529,new-orleans-dst,D,New Orleans D/ST,NA,NA,NA,NA,GB,NA,NA,NA,NA,0.08,11.6,#10,23,5.8,4100,1.41,5.8,2900,2,5.8,14,0.41,NA
LAC,0.69,NA,2.99,NA,0.55,NA,0.14,28,NA,NA,NA,361.88,NA,5.69,NA,NumberFire,0514,los-angeles-chargers-d-st,D,Los Angeles Chargers D/ST,NA,NA,NA,NA,MIN,NA,NA,NA,NA,-0.04,11.42,#16,24,5.68,3600,1.58,5.68,2700,2.1,5.68,10,0.57,NA
IND,0.69,NA,2.58,NA,0.48,NA,0.13,26.5,NA,NA,NA,355.93,NA,5.46,NA,NumberFire,0502,indianapolis-dst,D,Indianapolis D/ST,NA,NA,NA,NA,BAL,NA,NA,NA,NA,-0.22,11.14,#9,25,5.42,3800,1.43,5.42,2400,2.26,5.42,16,0.34,NA
ATL,0.72,NA,2,NA,0.46,NA,0.15,24.5,NA,NA,NA,365.63,NA,5.46,NA,NumberFire,0526,atlanta-dst,D,Atlanta D/ST,NA,NA,NA,NA,DET,NA,NA,NA,NA,-0.22,11.14,#13,25,5.43,3700,1.47,5.43,2700,2.01,5.43,16,0.34,NA
MIN,0.66,NA,2.7,NA,0.38,NA,0.15,26.5,NA,NA,NA,371.35,NA,5.38,NA,NumberFire,0524,minnesota-dst,D,Minnesota D/ST,NA,NA,NA,NA,LAC,NA,NA,NA,NA,-0.28,11.04,#3,27,5.4,3300,1.64,5.4,2800,1.93,5.4,10,0.54,NA
DEN,0.77,NA,2.13,NA,0.52,NA,0.13,27.5,NA,NA,NA,377.33,NA,5,NA,NumberFire,0511,denver-dst,D,Denver D/ST,NA,NA,NA,NA,MIA,NA,NA,NA,NA,-0.59,10.59,#1,28,4.98,3400,1.46,4.98,2500,1.99,4.98,10,0.5,NA
HOU,0.61,NA,2.04,NA,0.65,NA,0.13,27,NA,NA,NA,370.78,NA,4.97,NA,NumberFire,0532,houston-dst,D,Houston D/ST,NA,NA,NA,NA,JAC,NA,NA,NA,NA,-0.61,10.55,#29,29,4.95,3200,1.55,4.95,2500,1.98,4.95,14,0.35,NA
NYG,0.68,NA,2.11,NA,0.59,NA,0.12,27.5,NA,NA,NA,367.79,NA,4.9,NA,NumberFire,0517,new-york-giants-dst,D,New York Giants D/ST,NA,NA,NA,NA,SF,NA,NA,NA,NA,-0.67,10.47,#5,30,4.84,3300,1.47,4.84,2300,2.1,4.84,10,0.48,NA
ARI,0.78,NA,1.89,NA,0.52,NA,0.12,27.75,NA,NA,NA,368.3,NA,4.68,NA,NumberFire,0519,arizona-dst,D,Arizona D/ST,NA,NA,NA,NA,DAL,NA,NA,NA,NA,-0.84,10.2,#7,31,4.62,3100,1.49,4.62,2300,2.01,4.62,16,0.29,NA
CHI,0.59,NA,2.04,NA,0.66,NA,0.11,30.5,NA,NA,NA,411.8,NA,4.04,NA,NumberFire,0521,chicago-dst,D,Chicago D/ST,NA,NA,NA,NA,KC,NA,NA,NA,NA,-1.36,9.44,#17,32,3.98,3000,1.33,3.98,2200,1.81,3.98,10,0.4,NA
Kansas City Chiefs,1.13,0.07,3.48,NA,0.62,NA,0.15,15.17,NA,NA,NA,NA,NA,8.26,NA,NFL,0512,100016,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Buffalo Bills,1.02,0.05,3.48,NA,0.61,NA,0.16,22.57,NA,NA,NA,NA,NA,7.98,NA,NFL,0501,100003,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
New England Patriots,0.94,0.08,3.16,NA,0.63,NA,0.15,21.18,NA,NA,NA,NA,NA,7.48,NA,NFL,0504,100021,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Dallas Cowboys,1.08,0.03,2.83,NA,0.67,NA,0.14,18.99,NA,NA,NA,NA,NA,7.41,NA,NFL,0516,100008,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Philadelphia Eagles,0.93,0.05,2.9,NA,0.61,NA,0.16,21.9,NA,NA,NA,NA,NA,7.34,NA,NFL,0518,100025,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05
San Francisco 49ers,1.07,0.05,2.71,NA,0.68,NA,0.14,15.91,NA,NA,NA,NA,NA,7.33,NA,NFL,0530,100029,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Miami Dolphins,0.96,0.06,3.05,NA,0.52,NA,0.15,19.13,NA,NA,NA,NA,NA,7.15,NA,NFL,0503,100019,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Jacksonville Jaguars,0.97,0.09,2.5,NA,0.69,NA,0.15,18.46,NA,NA,NA,NA,NA,7.14,NA,NFL,0509,100015,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Green Bay Packers,1.31,0.03,2.22,NA,0.58,NA,0.15,19.22,NA,NA,NA,NA,NA,7.14,NA,NFL,0523,100011,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Seattle Seahawks,1.07,0.03,2.46,NA,0.67,NA,0.16,19.55,NA,NA,NA,NA,NA,7.14,NA,NFL,0515,100030,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Tennessee Titans,0.94,0.04,2.82,NA,0.7,NA,0.15,22.04,NA,NA,NA,NA,NA,7.14,NA,NFL,0508,100012,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
Cleveland Browns,0.9,0.06,2.86,NA,0.63,NA,0.14,18.77,NA,NA,NA,NA,NA,7.12,NA,NFL,0507,100007,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Carolina Panthers,0.93,0.04,2.72,NA,0.66,NA,0.14,24.08,NA,NA,NA,NA,NA,6.94,NA,NFL,0527,100004,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Baltimore Ravens,0.85,0.05,2.81,NA,0.55,NA,0.16,17.36,NA,NA,NA,NA,NA,6.91,NA,NFL,0531,100002,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Tampa Bay Buccaneers,0.78,0.05,2.59,NA,0.64,NA,0.16,24.63,NA,NA,NA,NA,NA,6.85,NA,NFL,0525,100031,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Washington Commanders,1.06,0.03,2.26,NA,0.71,NA,0.14,22.56,NA,NA,NA,NA,NA,6.82,NA,NFL,0520,100032,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Detroit Lions,0.85,0.03,2.49,NA,0.69,NA,0.16,20.11,NA,NA,NA,NA,NA,6.77,NA,NFL,0522,100010,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Cincinnati Bengals,0.95,0.03,2.18,NA,0.62,NA,0.15,15.94,NA,NA,NA,NA,NA,6.7,NA,NFL,0506,100006,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07
New York Jets,0.93,0.03,2.24,NA,0.7,NA,0.15,19.96,NA,NA,NA,NA,NA,6.64,NA,NFL,0505,100024,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Los Angeles Chargers,1.02,0.03,2.28,NA,0.52,NA,0.17,24.99,NA,NA,NA,NA,NA,6.62,NA,NFL,0514,100028,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Pittsburgh Steelers,0.93,0.03,2.39,NA,0.64,NA,0.15,23.11,NA,NA,NA,NA,NA,6.61,NA,NFL,0510,100027,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Indianapolis Colts,0.8,0.03,2.71,NA,0.63,NA,0.14,25.19,NA,NA,NA,NA,NA,6.59,NA,NFL,0502,100014,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Las Vegas Raiders,0.92,0.03,2.35,NA,0.57,NA,0.15,21.42,NA,NA,NA,NA,NA,6.47,NA,NFL,0513,100018,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Denver Broncos,0.88,0.02,2.1,NA,0.7,NA,0.16,23.03,NA,NA,NA,NA,NA,6.38,NA,NFL,0511,100009,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Houston Texans,0.88,0.02,1.93,NA,0.71,NA,0.16,25.67,NA,NA,NA,NA,NA,6.23,NA,NFL,0532,100013,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Minnesota Vikings,0.76,0.03,2.25,NA,0.64,NA,0.15,23.52,NA,NA,NA,NA,NA,6.19,NA,NFL,0524,100020,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
Los Angeles Rams,0.77,0.03,2.28,NA,0.55,NA,0.14,25.91,NA,NA,NA,NA,NA,6.06,NA,NFL,0528,100017,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04
Arizona Cardinals,0.87,0.03,1.81,NA,0.66,NA,0.15,26.09,NA,NA,NA,NA,NA,5.95,NA,NFL,0519,100026,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
New Orleans Saints,0.76,0.02,2.14,NA,0.6,NA,0.15,22.44,NA,NA,NA,NA,NA,5.92,NA,NFL,0529,100022,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02
Chicago Bears,0.72,0.02,1.77,NA,0.7,NA,0.15,26.5,NA,NA,NA,NA,NA,5.91,NA,NFL,0521,100005,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06
Atlanta Falcons,0.77,0.02,1.78,NA,0.64,NA,0.15,23.99,NA,NA,NA,NA,NA,5.72,NA,NFL,0526,100001,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03
New York Giants,0.68,0.02,2.19,NA,0.59,NA,0.14,25.59,NA,NA,NA,NA,NA,5.67,NA,NFL,0517,100023,DST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01
