player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,pass_att,pass_comp,pass_yds,pass_tds,pass_int,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
Cade Otton,TE,TB,NA,NA,2.8,30.6,NA,NA,0.2,0,4.2,NA,23181,FantasyPros,15802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Higbee,TE,LAR,NA,NA,2.8,29.6,NA,NA,0.2,0,4.1,NA,15623,FantasyPros,12678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,NA,2.7,29.5,NA,NA,0.2,0,3.9,NA,23056,FantasyPros,16212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tanner Hudson,TE,CIN,NA,NA,2.6,27,NA,NA,0.2,0,3.6,NA,17826,FantasyPros,14370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Logan Thomas,TE,WAS,NA,NA,2.4,25.3,NA,NA,0.2,0,3.4,NA,12095,FantasyPros,11647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,SEA,NA,NA,2.5,26.2,NA,NA,0.1,0,3.4,NA,17527,FantasyPros,14137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,NA,1.8,21.6,NA,NA,0.2,0,3.1,NA,19562,FantasyPros,14861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,NA,1.5,16.1,NA,NA,0.1,0,2.5,NA,19423,FantasyPros,14870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,1.6,15.9,NA,NA,0.1,0,2.4,NA,18631,FantasyPros,14143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.5,16.5,NA,NA,0.1,0,2.4,NA,22795,FantasyPros,15332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,NA,1.4,15.2,NA,NA,0.1,0,2,NA,23742,FantasyPros,15796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donald Parham Jr.,TE,LAC,NA,NA,1.3,14.4,NA,NA,0.1,0,2,NA,18835,FantasyPros,14341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kylen Granson,TE,IND,NA,NA,1.5,13.9,NA,NA,0.1,0,1.9,NA,22841,FantasyPros,15419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Durham Smythe,TE,MIA,NA,NA,1.6,14.1,NA,NA,0.1,0,1.9,NA,17508,FantasyPros,13676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,NA,1.3,13.5,NA,NA,0.1,0,1.8,NA,23119,FantasyPros,16333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,NA,1.2,11.9,NA,NA,0.1,0,1.7,NA,19539,FantasyPros,15337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Foster Moreau,TE,NO,NA,NA,1.1,11.9,NA,NA,0.1,0,1.7,NA,18397,FantasyPros,14239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stephen Sullivan,TE,CAR,NA,NA,1.2,12.6,NA,NA,0.1,0,1.7,NA,19641,FantasyPros,15026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrew Ogletree,TE,IND,NA,NA,1,11,NA,NA,0.1,0,1.6,NA,24561,FantasyPros,15916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,SEA,NA,NA,1.2,11.5,NA,NA,0.1,0,1.6,NA,18049,FantasyPros,13763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brevin Jordan,TE,HOU,NA,NA,1,11.4,NA,NA,0.1,0,1.5,NA,20162,FantasyPros,15330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Farrell,TE,JAC,NA,NA,1.1,11.2,NA,NA,0.1,0,1.5,NA,19501,FantasyPros,15335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,NA,1.1,11.2,NA,NA,0.1,0,1.5,NA,24238,FantasyPros,15873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,NE,NA,NA,1.1,11.4,NA,NA,0.1,0,1.5,NA,17272,FantasyPros,13672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucas Krull,TE,DEN,NA,NA,0.9,9.4,NA,NA,0.1,0,1.5,NA,24240,FantasyPros,15970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Mallory,TE,IND,NA,NA,1,10.1,NA,NA,0.1,0,1.4,NA,23821,FantasyPros,16220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Bryant,TE,CLE,NA,NA,0.9,8.6,NA,NA,0.1,0,1.4,NA,19389,FantasyPros,14875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mo Alie-Cox,TE,IND,NA,NA,0.9,10.6,NA,NA,0.1,0,1.4,NA,16579,FantasyPros,13246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,SEA,NA,NA,0.9,9.2,NA,NA,0.1,0,1.3,NA,19372,FantasyPros,14871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,NA,0.9,8.7,NA,NA,0.1,0,1.3,NA,18487,FantasyPros,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,NA,1,8.3,NA,NA,0.1,0,1.2,NA,18561,FantasyPros,14146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Irv Smith Jr.,TE,CIN,NA,NA,1,8.7,NA,NA,0.1,0,1.2,NA,18610,FantasyPros,14141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pharaoh Brown,TE,NE,NA,NA,0.8,9.5,NA,NA,0,0,1.2,NA,16937,FantasyPros,13994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,LV,NA,NA,0.9,8.3,NA,NA,0.1,0,1.1,NA,15581,FantasyPros,12677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Whyle,TE,TEN,NA,NA,0.7,7.7,NA,NA,0.1,0,1.1,NA,22923,FantasyPros,16312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrew Beck,TE,HOU,NA,NA,0.5,5.9,NA,NA,0.1,0,1.1,NA,18748,FantasyPros,14319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Graham,TE,NO,NA,NA,0.7,6.7,NA,NA,0.1,0,1.1,NA,9712,FantasyPros,9925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,NA,0.9,7.7,NA,NA,0,0,1,NA,22833,FantasyPros,15344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor Heyward,TE,PIT,NA,NA,0.7,7.5,NA,NA,0,0,1,NA,24562,FantasyPros,15800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Tonyan,TE,CHI,NA,NA,0.7,6.6,NA,NA,0.1,0,1,NA,16502,FantasyPros,13427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Davis Allen,TE,LAR,NA,NA,0.6,6.1,NA,NA,0,0,0.9,NA,23761,FantasyPros,16219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Akins,TE,CLE,NA,NA,0.6,6.7,NA,NA,0,0,0.9,NA,17415,FantasyPros,13753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitchell Wilcox,TE,CIN,NA,NA,0.7,6.6,NA,NA,0,0,0.8,NA,19510,FantasyPros,15563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,NA,0.6,5.6,NA,NA,0,0,0.8,NA,22756,FantasyPros,15795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ko Kieft,TE,TB,NA,NA,0.5,4.6,NA,NA,0,0,0.7,NA,24568,FantasyPros,15929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Peyton Hendershot,TE,DAL,NA,NA,0.5,4.2,NA,NA,0,0,0.7,NA,22971,FantasyPros,16000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Wright,TE,DET,NA,NA,0.5,4.8,NA,NA,0,0,0.7,NA,23341,FantasyPros,15626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sims,TE,GB,NA,NA,0.5,4.5,NA,NA,0,0,0.7,NA,25349,FantasyPros,16483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MyCole Pruitt,TE,ATL,NA,NA,0.4,3.8,NA,NA,0,0,0.6,NA,13964,FantasyPros,12309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stone Smartt,TE,LAC,NA,NA,0.4,4.7,NA,NA,0,0,0.6,NA,24621,FantasyPros,16113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,MIN,NA,NA,0.4,3.7,NA,NA,0,0,0.5,NA,16743,FantasyPros,13940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brayden Willis,TE,SF,NA,NA,0.4,3.2,NA,NA,0,0,0.5,NA,25469,FantasyPros,16367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Kroft,TE,MIA,NA,NA,0.3,3.2,NA,NA,0,0,0.5,NA,13960,FantasyPros,12212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Bell,TE,KC,NA,NA,0.3,3,NA,NA,0,0,0.5,NA,13966,FantasyPros,12213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,NA,0.3,3.1,NA,NA,0,0,0.5,NA,22967,FantasyPros,16216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,NA,0.4,2.9,NA,NA,0,0,0.4,NA,25824,FantasyPros,16425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,NA,0.3,2.9,NA,NA,0,0,0.4,NA,25346,FantasyPros,16218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ian Thomas,TE,CAR,NA,NA,0.3,3,NA,NA,0,0,0.4,NA,17387,FantasyPros,13678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,NA,0.3,2.6,NA,NA,0,0,0.4,NA,25267,FantasyPros,16221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geoff Swaim,TE,ARI,NA,NA,0.3,2.7,NA,NA,0,0,0.4,NA,14164,FantasyPros,12378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Vokolek,TE,ARI,NA,NA,0.3,2,NA,NA,0,0,0.4,NA,25820,FantasyPros,16447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josiah Deguara,TE,GB,NA,NA,0.3,2.5,NA,NA,0,0,0.4,NA,19456,FantasyPros,14876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tucker Fisk,TE,ATL,NA,NA,0.2,2.4,NA,NA,0,0,0.4,NA,24921,FantasyPros,16557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,SF,NA,NA,0.2,2,NA,NA,0,0,0.3,NA,19665,FantasyPros,14984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nate Adkins,TE,DEN,NA,NA,0.2,2.2,NA,NA,0,0,0.3,NA,25881,FantasyPros,16474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAC,NA,NA,0.2,2.2,NA,NA,0,0,0.3,NA,25345,FantasyPros,16269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcedes Lewis,TE,CHI,NA,NA,0.2,2,NA,NA,0,0,0.3,NA,9413,FantasyPros,8269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jack Stoll,TE,PHI,NA,NA,0.3,1.6,NA,NA,0,0,0.3,NA,23193,FantasyPros,15541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,DEN,NA,NA,0.2,1.3,NA,NA,0,0,0.2,NA,14014,FantasyPros,12955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lawrence Cager,TE,NYG,NA,NA,0.2,1.3,NA,NA,0,0,0.2,NA,19701,FantasyPros,15041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brycen Hopkins,TE,LAR,NA,NA,0.1,1.2,NA,NA,0,0,0.2,NA,19234,FantasyPros,14868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Turner,TE,WAS,NA,NA,0.2,1.5,NA,NA,0,0,0.2,NA,23727,FantasyPros,15803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Vannett,TE,LAC,NA,NA,0.1,1.2,NA,NA,0,0,0.2,NA,15645,FantasyPros,12680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Saubert,TE,HOU,NA,NA,0.1,1,NA,NA,0,0,0.2,NA,16706,FantasyPros,13315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brady Russell,TE,SEA,NA,NA,0.1,1.1,NA,NA,0,0,0.2,NA,25731,FantasyPros,16496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jesper Horsted,TE,LV,NA,NA,0.1,1.1,NA,NA,0,0,0.2,NA,18482,FantasyPros,14752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Albert Okwuegbunam,TE,PHI,NA,NA,0.1,1,NA,NA,0,0,0.2,NA,18246,FantasyPros,14873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John FitzPatrick,TE,ATL,NA,NA,0.1,0.9,NA,NA,0,0,0.2,NA,24181,FantasyPros,15925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevon Wesco,TE,TEN,NA,NA,0.1,0.8,NA,NA,0,0,0.1,NA,18567,FantasyPros,14231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Yeboah,TE,NYJ,NA,NA,0.1,0.8,NA,NA,0,0,0.1,NA,22815,FantasyPros,15339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
