player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,opp,fg_miss,xp_miss,bye,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
IRGraham Gano,K,NYG,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,6304,FleaFlicker,9694,NA,NA,NA,NA,NA,GBMon 8:15 PM,NA,NA,3,NA,0/0,0/0,18%,NA,NA,NA,NA,NA,NA,NA
Michael Badgley,K,DET,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,14050,FleaFlicker,13980,NA,NA,NA,NA,NA,@CHISun 1:00 PM,NA,NA,9,NA,0/0,0/0,2%,NA,NA,NA,NA,NA,NA,NA
Austin Seibert,K,NO,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,14847,FleaFlicker,14258,NA,NA,NA,NA,NA,CARSun 1:00 PM,NA,NA,1,NA,0/0,0/0,1%,NA,NA,NA,NA,NA,NA,NA
Matthew Wright,K,NE,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,15021,FleaFlicker,14426,NA,NA,NA,NA,NA,@PITThu 8:15 PM,NA,NA,1,NA,0/0,0/0,0%,NA,NA,NA,NA,NA,NA,NA
Cade York,K,NYG,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,16929,FleaFlicker,15882,NA,NA,NA,NA,NA,GBMon 8:15 PM,NA,NA,3,NA,0/0,0/0,2%,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,1.78,2.22,0.02,NA,0.65,NA,0.47,NA,0.4,NA,0.23,NA,3.62,NA,9.8,NA,jason-sanders,NumberFire,13832,NA,NA,NA,NA,NA,TEN,NA,NA,NA,NA,NA,NA,NA,4.93,14.67,#26,1,9.79,9.79,9.79
Harrison Butker,K,KC,NA,1.9,2.17,0.02,NA,0.41,NA,0.84,NA,0.48,NA,0.14,NA,3.29,NA,9.72,NA,harrison-butker,NumberFire,13354,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,5.31,14.13,#11,2,9.72,9.72,9.72
Cameron Dicker,K,LAC,NA,1.91,2.07,0,NA,0.57,NA,0.72,NA,0.48,NA,0.14,NA,3.11,NA,9.61,NA,cameron-dicker,NumberFire,15979,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,5.42,13.8,#30,3,9.6,9.6,9.6
Brandon Aubrey,K,DAL,NA,1.79,2.14,0,NA,0.47,NA,0.64,NA,0.53,NA,0.15,NA,3.36,NA,9.56,NA,brandon-aubrey,NumberFire,16414,NA,NA,NA,NA,NA,PHI,NA,NA,NA,NA,NA,NA,NA,5,14.12,#25,4,9.56,9.56,9.56
Jake Elliott,K,PHI,NA,1.74,2.01,0.02,NA,0.41,NA,0.73,NA,0.53,NA,0.09,NA,3.12,NA,9.16,NA,jake-elliott,NumberFire,13303,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,5.09,13.23,#3,5,9.17,9.17,9.17
Jake Moody,K,SF,NA,1.56,1.95,0.04,NA,0.44,NA,0.53,NA,0.44,NA,0.09,NA,3.88,NA,9.13,NA,jake-moody,NumberFire,16286,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,5.66,12.6,#23,6,9.12,9.12,9.12
Younghoe Koo,K,ATL,NA,1.77,1.96,0.02,NA,0.36,NA,0.6,NA,0.56,NA,0.27,NA,2.22,NA,8.75,NA,younghoe-koo,NumberFire,13403,NA,NA,NA,NA,NA,TB,NA,NA,NA,NA,NA,NA,NA,4.14,13.36,#19,7,8.75,8.75,8.75
Chris Boswell,K,PIT,NA,2,2.28,0,NA,0.78,NA,0.53,NA,0.49,NA,0.16,NA,1.97,NA,8.68,NA,chris-boswell,NumberFire,11936,NA,NA,NA,NA,NA,NE,NA,NA,NA,NA,NA,NA,NA,3.38,13.98,#13,8,8.66,8.66,8.66
Anders Carlson,K,GB,NA,1.75,2.18,0.02,NA,0.58,NA,0.6,NA,0.44,NA,0.13,NA,2.58,NA,8.58,NA,anders-carlson,NumberFire,16339,NA,NA,NA,NA,NA,NYG,NA,NA,NA,NA,NA,NA,NA,4.07,13.09,#17,9,8.59,8.59,8.59
Blake Grupe,K,NO,NA,1.62,1.84,0.02,NA,0.47,NA,0.54,NA,0.39,NA,0.22,NA,2.8,NA,8.54,NA,blake-grupe,NumberFire,16444,NA,NA,NA,NA,NA,CAR,NA,NA,NA,NA,NA,NA,NA,4.28,12.8,#29,10,8.55,8.55,8.55
Riley Patterson,K,DET,NA,1.49,1.85,0.06,NA,0.54,NA,0.41,NA,0.35,NA,0.11,NA,3.46,NA,8.44,NA,riley-patterson,NumberFire,15369,NA,NA,NA,NA,NA,CHI,NA,NA,NA,NA,NA,NA,NA,4.65,12.23,#21,11,8.44,8.44,8.44
Eddy Pineiro,K,CAR,NA,1.84,1.94,0.02,NA,0.53,NA,0.68,NA,0.46,NA,0.19,NA,1.91,NA,8.37,NA,eddy-pineiro,NumberFire,13719,NA,NA,NA,NA,NA,NO,NA,NA,NA,NA,NA,NA,NA,3.97,12.77,#12,12,8.39,8.39,8.39
Wil Lutz,K,DEN,NA,1.76,2.08,0,NA,0.52,NA,0.63,NA,0.43,NA,0.16,NA,2.38,NA,8.36,NA,wil-lutz,NumberFire,12956,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,4.67,12.05,#28,13,8.35,8.35,8.35
Dustin Hopkins,K,CLE,NA,1.92,2.19,0,NA,0.62,NA,0.51,NA,0.6,NA,0.15,NA,1.78,NA,8.32,NA,dustin-hopkins,NumberFire,11387,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,3.83,12.81,#15,14,8.32,8.32,8.32
Cairo Santos,K,CHI,NA,1.6,1.9,0,NA,0.31,NA,0.54,NA,0.56,NA,0.19,NA,2.38,NA,8.13,NA,cairo-santos,NumberFire,11945,NA,NA,NA,NA,NA,DET,NA,NA,NA,NA,NA,NA,NA,3.53,12.73,#20,15,8.12,8.12,8.12
Greg Zuerlein,K,NYJ,NA,1.75,1.99,0,NA,0.58,NA,0.4,NA,0.57,NA,0.24,NA,1.58,NA,8.03,NA,greg-zuerlein,NumberFire,10868,NA,NA,NA,NA,NA,HOU,NA,NA,NA,NA,NA,NA,NA,2.64,13.42,#22,16,8,8,8
Nick Folk,K,TEN,NA,1.59,1.71,0.02,NA,0.44,NA,0.44,NA,0.46,NA,0.22,NA,2.37,NA,8,NA,nick-folk,NumberFire,8851,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,3.39,12.61,#6,17,8.01,8.01,8.01
Matt Gay,K,IND,NA,1.55,1.87,0.04,NA,0.33,NA,0.61,NA,0.41,NA,0.19,NA,2.43,NA,7.95,NA,matt-gay,NumberFire,14244,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,3.72,12.18,#27,18,7.96,7.96,7.96
Evan McPherson,K,CIN,NA,1.61,1.9,0.06,NA,0.51,NA,0.43,NA,0.5,NA,0.19,NA,1.93,NA,7.87,NA,evan-mcpherson,NumberFire,15368,NA,NA,NA,NA,NA,IND,NA,NA,NA,NA,NA,NA,NA,3.82,11.92,#14,19,7.88,7.88,7.88
Greg Joseph,K,MIN,NA,1.52,2.19,0.03,NA,0.73,NA,0.32,NA,0.37,NA,0.1,NA,2.61,NA,7.83,NA,greg-joseph,NumberFire,13898,NA,NA,NA,NA,NA,LV,NA,NA,NA,NA,NA,NA,NA,3.74,11.92,#24,20,7.83,7.83,7.83
Tyler Bass,K,BUF,NA,1.37,1.64,0.02,NA,0.42,NA,0.49,NA,0.35,NA,0.13,NA,2.94,NA,7.78,NA,tyler-bass,NumberFire,14983,NA,NA,NA,NA,NA,KC,NA,NA,NA,NA,NA,NA,NA,3.76,11.8,#8,21,7.78,7.78,7.78
Randy Bullock,K,NYG,NA,1.7,1.76,0,NA,0.37,NA,0.55,NA,0.49,NA,0.2,NA,1.92,NA,7.66,NA,randy-bullock,NumberFire,10862,NA,NA,NA,NA,NA,GB,NA,NA,NA,NA,NA,NA,NA,3.35,11.97,#18,22,7.64,7.64,7.64
Justin Tucker,K,BAL,NA,1.5,1.93,0.04,NA,0.56,NA,0.51,NA,0.28,NA,0.12,NA,2.61,NA,7.66,NA,justin-tucker,NumberFire,10976,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,4.14,11.18,#16,22,7.66,7.66,7.66
Chase McLaughlin,K,TB,NA,1.56,1.83,0.02,NA,0.45,NA,0.49,NA,0.45,NA,0.15,NA,2.22,NA,7.64,NA,chase-mclaughlin,NumberFire,14717,NA,NA,NA,NA,NA,ATL,NA,NA,NA,NA,NA,NA,NA,3.64,11.64,#7,24,7.65,7.65,7.65
Daniel Carlson,K,LV,NA,1.59,2.23,0.04,NA,0.38,NA,0.41,NA,0.58,NA,0.17,NA,1.65,NA,7.33,NA,daniel-carlson,NumberFire,13718,NA,NA,NA,NA,NA,MIN,NA,NA,NA,NA,NA,NA,NA,2.42,12.24,#10,25,7.31,7.31,7.31
Brandon McManus,K,JAC,NA,1.56,1.8,0,NA,0.53,NA,0.48,NA,0.45,NA,0.19,NA,1.44,NA,7.2,NA,brandon-mcmanus,NumberFire,11947,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,3.41,10.99,#2,26,7.22,7.22,7.22
Mason Crosby,K,LA,NA,1.5,1.88,0.04,NA,0.41,NA,0.63,NA,0.29,NA,0.12,NA,2.06,NA,7.05,NA,mason-crosby,NumberFire,8742,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,3.61,10.49,#1,27,7.06,7.06,7.06
Matt Ammendola,K,HOU,NA,1.37,1.99,0.04,NA,0.48,NA,0.44,NA,0.27,NA,0.13,NA,2.4,NA,7.02,NA,matt-ammendola,NumberFire,15523,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,3.83,10.21,#5,28,7.01,7.01,7.01
Jason Myers,K,SEA,NA,1.43,1.94,0.02,NA,0.45,NA,0.37,NA,0.47,NA,0.13,NA,1.9,NA,6.94,NA,jason-myers,NumberFire,12437,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,3.24,10.64,#4,29,6.95,6.95,6.95
Chad Ryland,K,NE,NA,1.24,1.81,0,NA,0.46,NA,0.3,NA,0.35,NA,0.11,NA,1.71,NA,5.93,NA,chad-ryland,NumberFire,16292,NA,NA,NA,NA,NA,PIT,NA,NA,NA,NA,NA,NA,NA,1.91,9.95,#9,30,5.94,5.94,5.94
Brandon Aubrey,K,DAL,NA,NA,NA,0.06,NA,0.48,NA,0.49,NA,0.44,NA,NA,NA,3.95,NA,8.36,NA,2571750,NFL,16414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,NA,NA,0.03,NA,0.48,NA,0.53,NA,0.47,NA,NA,NA,3.55,NA,8.08,NA,2568435,NFL,15979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Moody,K,SF,NA,NA,NA,0.07,NA,0.48,NA,0.51,NA,0.49,NA,NA,NA,3.42,NA,8.07,NA,2570308,NFL,16286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,NA,NA,0.04,NA,0.48,NA,0.52,NA,0.43,NA,NA,NA,3.39,NA,7.8,NA,2558245,NFL,13354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Younghoe Koo,K,ATL,NA,NA,NA,NA,NA,0.48,NA,0.54,NA,0.46,NA,NA,NA,3.33,NA,7.77,NA,2559205,NFL,13403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Gay,K,IND,NA,NA,NA,NA,NA,0.48,NA,0.52,NA,0.54,NA,NA,NA,3.06,NA,7.68,NA,2562271,NFL,14244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,NA,NA,0.06,NA,0.48,NA,0.51,NA,0.39,NA,NA,NA,3.15,NA,7.47,NA,2539227,NFL,11387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,NA,NA,0.03,NA,0.48,NA,0.51,NA,0.44,NA,NA,NA,3.09,NA,7.47,NA,2556601,NFL,12956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,NA,NA,0.04,NA,0.48,NA,0.55,NA,0.41,NA,NA,NA,2.97,NA,7.41,NA,2561153,NFL,13832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,NA,NA,0.01,NA,0.48,NA,0.52,NA,0.45,NA,NA,NA,2.94,NA,7.32,NA,2558172,NFL,13303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Randy Bullock,K,NYG,NA,NA,NA,NA,NA,0.48,NA,0.55,NA,0.5,NA,NA,NA,2.64,NA,7.23,NA,2533444,NFL,10862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,NA,NA,0.06,NA,0.48,NA,0.53,NA,0.45,NA,NA,NA,2.47,NA,7.03,NA,2550545,NFL,11936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,NA,NA,0.01,NA,0.48,NA,0.51,NA,0.4,NA,NA,NA,2.83,NA,7.03,NA,2550636,NFL,11945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,JAX,NA,NA,NA,0.02,NA,0.48,NA,0.49,NA,0.41,NA,NA,NA,2.8,NA,7,NA,2541556,NFL,11947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,NA,NA,NA,NA,0.48,NA,0.49,NA,0.38,NA,NA,NA,2.88,NA,6.93,NA,2560993,NFL,13718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ka'imi Fairbairn,K,HOU,NA,NA,NA,NA,NA,0.48,NA,0.57,NA,0.46,NA,NA,NA,2.4,NA,6.93,NA,2556521,NFL,12860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Tucker,K,BAL,NA,NA,NA,NA,NA,0.48,NA,0.53,NA,0.44,NA,NA,NA,2.54,NA,6.89,NA,2536340,NFL,10976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,GB,NA,NA,NA,NA,NA,0.48,NA,0.55,NA,0.4,NA,NA,NA,2.4,NA,6.69,NA,2569750,NFL,16339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Grupe,K,NO,NA,NA,NA,0.04,NA,0.48,NA,0.5,NA,0.44,NA,NA,NA,2.31,NA,6.69,NA,2571234,NFL,16444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,NA,NA,0.02,NA,0.48,NA,0.52,NA,0.41,NA,NA,NA,2.4,NA,6.69,NA,2561534,NFL,13898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,NA,NA,NA,NA,0.48,NA,0.48,NA,0.41,NA,NA,NA,2.58,NA,6.69,NA,2534797,NFL,10868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,NA,NA,0.04,NA,0.48,NA,0.48,NA,0.41,NA,NA,NA,2.25,NA,6.48,NA,2565953,NFL,15368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,DET,NA,NA,NA,0.08,NA,0.48,NA,0.53,NA,0.46,NA,NA,NA,1.77,NA,6.42,NA,2567013,NFL,15369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,NA,NA,0.02,NA,0.48,NA,0.5,NA,0.43,NA,NA,NA,2.07,NA,6.36,NA,2563203,NFL,14717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,NA,NA,0.11,NA,0.48,NA,0.48,NA,0.39,NA,NA,NA,1.91,NA,6.29,NA,2563596,NFL,14983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,NA,NA,NA,NA,0.48,NA,0.51,NA,0.4,NA,NA,NA,2.09,NA,6.26,NA,2560842,NFL,13719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucas Havrisik,K,LA,NA,NA,NA,0.07,NA,0.48,NA,0.53,NA,0.41,NA,NA,NA,1.65,NA,6.12,NA,2569534,NFL,16043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,NA,NA,0.06,NA,0.48,NA,0.49,NA,0.37,NA,NA,NA,1.69,NA,5.89,NA,2553112,NFL,12437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,NA,NA,0.05,NA,0.48,NA,0.5,NA,0.41,NA,NA,NA,1.28,NA,5.6,NA,2507225,NFL,8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chad Ryland,K,NE,NA,NA,NA,0.07,NA,0.48,NA,0.42,NA,0.43,NA,NA,NA,1.04,NA,5.24,NA,2570125,NFL,16292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
