player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
"Tagovailoa, Tua",QB,MIA,NA,36,24,280,NA,2,0.8,NA,2.9,7,NA,0.1,0.2,21.8,NA,NA,FantasySharks,14778,@BUF,0.7,0.4,0.2,0.2,0.2,0.3,1.5,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jackson, Lamar",QB,BAL,NA,28.5,19.2,205,NA,1,0.9,NA,12,70,NA,0.2,0.3,21.3,NA,NA,FantasySharks,13593,@CLE,0.4,0.4,0.1,0,0.1,0,3,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stafford, Matthew",QB,LAR,NA,40.6,26.2,292,NA,1.5,1,NA,2,6,NA,0.1,0.1,20.6,NA,NA,FantasySharks,9431,@IND,0.9,0.3,0.1,0,0,0.2,2.2,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Love, Jordan",QB,GBP,NA,31.3,18.8,219,NA,1.8,0.5,NA,3.1,13,NA,0.2,0.1,20.5,NA,NA,FantasySharks,14782,DET,0.9,0.3,0.2,0.3,0,0.1,1.3,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Geno",QB,SEA,NA,34.1,23,247,NA,1.7,0.6,NA,3.3,16,NA,0.1,0.1,20.3,NA,NA,FantasySharks,11150,@NYG,0.7,0.4,0.2,0.2,0.1,0,2.4,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Russell",QB,DEN,NA,34.6,21.7,255,NA,1.5,0.6,NA,2.5,14,NA,0.2,0.2,20.3,NA,NA,FantasySharks,10703,@CHI,0.5,0.4,0.3,0,0,0.3,2.7,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goff, Jared",QB,DET,NA,36,24.3,280,NA,1.6,0.5,NA,1.9,3,NA,0.1,0.2,20.2,NA,NA,FantasySharks,12611,@GBP,0.8,0.2,0.2,0.2,0.1,0.1,1.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fields, Justin",QB,CHI,NA,27.8,16.7,186,NA,1.1,0.9,NA,8.4,50,NA,0.4,0.2,19.7,NA,NA,FantasySharks,15238,DEN,0.3,0.4,0.2,0.1,0.1,0.1,3.4,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lawrence, Trevor",QB,JAC,NA,37,24,250,NA,1.4,0.7,NA,4.4,20,NA,0.1,0.4,19.6,NA,NA,FantasySharks,15237,ATL,0.5,0.4,0.2,0.1,0.1,0.1,1.9,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Prescott, Dak",QB,DAL,NA,34.9,23,235,NA,1.6,0.9,NA,3.4,14,NA,0.1,0.1,18.9,NA,NA,FantasySharks,12620,NEP,0.8,0.4,0.2,0.1,0,0,1.7,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Richardson, Anthony",QB,IND,NA,28,18.9,188,NA,1,0.7,NA,6.5,36,NA,0.4,0.2,18.7,NA,NA,FantasySharks,16152,LAR,0.3,0.4,0.1,0.2,0,0,3,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Purdy, Brock",QB,SFO,NA,27.6,18.7,225,NA,1.5,0.3,NA,2.9,5,NA,0.2,0.2,18.2,NA,NA,FantasySharks,15698,ARI,0.7,0.2,0.3,0.2,0,0.1,1.9,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mayfield, Baker",QB,TBB,NA,37.6,24.3,241,NA,1.4,0.6,NA,4.5,9,NA,0,0.1,17.9,NA,NA,FantasySharks,13590,@NOS,0.8,0.1,0.2,0.2,0,0,1.9,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Howell, Sam",QB,WAS,NA,34.4,21.9,235,NA,1.1,1,NA,2.2,12,NA,0.3,0.3,17.7,NA,NA,FantasySharks,15693,@PHI,0.5,0.3,0.1,0.2,0.1,0,3.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Daniel",QB,NYG,NA,30.7,20,188,NA,0.8,0.7,NA,6.8,35,NA,0.3,0.1,17.4,NA,NA,FantasySharks,14059,SEA,0.6,0.1,0,0.1,0,0.1,3,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garoppolo, Jimmy",QB,LVR,NA,30.6,20,228,NA,1.6,1.3,NA,2.6,6,NA,0,0.1,17.4,NA,NA,FantasySharks,11760,@LAC,0.7,0.3,0.1,0.3,0.1,0.1,1.6,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Mac",QB,NEP,NA,34.3,22.2,230,NA,1.4,0.7,NA,3.2,10,NA,0,0.1,17.3,NA,NA,FantasySharks,15241,@DAL,0.7,0.2,0.1,0.1,0.1,0.1,2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stroud, C.J.",QB,HOU,NA,34,22,244,NA,1.1,0.5,NA,3,12,NA,0.1,0.4,16.8,NA,NA,FantasySharks,16150,PIT,0.5,0.2,0.3,0,0.1,0.1,2.9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pickett, Kenny",QB,PIT,NA,34.6,21.2,217,NA,0.9,0.7,NA,3.2,10,NA,0.2,0.1,16,NA,NA,FantasySharks,15692,@HOU,0.3,0.3,0.1,0.1,0,0.2,2,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watson, Deshaun",QB,CLE,NA,27.8,17.2,185,NA,1.1,0.8,NA,4.6,24,NA,0.2,0.4,15.8,NA,NA,FantasySharks,13113,BAL,0.5,0.4,0,0.1,0.2,0,3.7,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Young, Bryce",QB,CAR,NA,34.4,20,198,NA,1,0.6,NA,2.5,15,NA,0.1,0.3,15.7,NA,NA,FantasySharks,16148,MIN,0.5,0.2,0.1,0,0.1,0.1,2.4,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tannehill, Ryan",QB,TEN,NA,28.6,18.4,202,NA,0.9,0.9,NA,2.7,11,NA,0.3,0.1,15.5,NA,NA,FantasySharks,10697,CIN,0.5,0.2,0.1,0,0,0.1,3.1,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minshew, Gardner",QB,IND,NA,28,18.9,255,NA,0.6,1,NA,1,5,NA,0,0.2,14.3,NA,NA,FantasySharks,14067,LAR,0.3,0.3,0,0,0,0,1.4,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ridder, Desmond",QB,ATL,NA,28.7,18.1,187,NA,0.8,0.4,NA,4.2,16,NA,0.2,0.3,14.2,NA,NA,FantasySharks,15697,@JAC,0.5,0.2,0.1,0,0,0,2.8,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Zach",QB,NYJ,NA,31.3,17.2,194,NA,0.7,0.8,NA,2.9,14,NA,0.2,0.1,13.9,NA,NA,FantasySharks,15239,KCC,0.5,0,0,0,0.1,0.1,2.5,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Winston, Jameis",QB,NOS,NA,25.5,16.2,186,NA,0.8,0.7,NA,2.2,7,NA,0,0,12.8,NA,NA,FantasySharks,12140,TBB,0.3,0.3,0.1,0.1,0,0,2.7,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobbs, Joshua",QB,ARI,NA,23.3,15.7,154,NA,0.6,0.4,NA,4,24,NA,0.2,0.5,12.2,NA,NA,FantasySharks,13119,@SFO,0.4,0,0.1,0,0,0,2,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Huntley, Tyler",QB,BAL,NA,12.5,8.4,80,NA,0.2,0.1,NA,4.4,23,NA,0.1,0.4,6.6,NA,NA,FantasySharks,14789,@CLE,0.2,0,0,0,0,0,1.1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills, Davis",QB,HOU,NA,11.6,7.2,77,NA,0.4,0.4,NA,1.1,4,NA,0.1,0.1,5.8,NA,NA,FantasySharks,15252,PIT,0.2,0.2,0.1,0,0,0,0.6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trubisky, Mitchell",QB,PIT,NA,10.3,7,88,NA,0.4,0.5,NA,1.1,2,NA,0,0,5.7,NA,NA,FantasySharks,13115,@HOU,0.2,0.2,0,0,0,0,0.6,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dalton, Andy",QB,CAR,NA,6.7,4.5,52,NA,0.3,0.2,NA,0.6,2,NA,0,0,3.7,NA,NA,FantasySharks,10313,MIN,0.1,0.1,0.1,0,0,0,0.5,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mariota, Marcus",QB,PHI,NA,4.5,2.7,32,NA,0.2,0.1,NA,1.3,6,NA,0.1,0,3.3,NA,NA,FantasySharks,12141,WAS,0.1,0,0,0,0,0,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heinicke, Taylor",QB,ATL,NA,5.4,3.4,39,NA,0.2,0.1,NA,0.5,2,NA,0,0.1,2.7,NA,NA,FantasySharks,12476,@JAC,0.1,0.1,0,0,0,0,0.4,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mullens, Nick",QB,MIN,NA,3.7,2.5,32,NA,0.1,0.2,NA,0.6,1,NA,0,0,2,NA,NA,FantasySharks,13968,@CAR,0.1,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bridgewater, Teddy",QB,DET,NA,3.5,2.1,29,NA,0.2,0.2,NA,0.8,1,NA,0,0,2,NA,NA,FantasySharks,11640,@GBP,0.2,0,0,0,0,0,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Mike",QB,MIA,NA,2.3,1.4,21,NA,0.2,0.1,NA,0.7,0,NA,0,0,1.9,NA,NA,FantasySharks,13598,@BUF,0,0,0,0,0,0.2,0.2,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brissett, Jacoby",QB,WAS,NA,1.9,1.2,14,NA,0.1,0,NA,0.2,1,NA,0,0,1.1,NA,NA,FantasySharks,12616,@PHI,0,0,0,0,0,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taylor, Tyrod",QB,NYG,NA,2,1.3,9,NA,0.1,0.2,NA,0.9,5,NA,0,0.1,1.1,NA,NA,FantasySharks,10413,SEA,0,0.1,0,0,0,0,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clifford, Sean",QB,GBP,NA,1.7,1.1,15,NA,0.1,0,NA,0.5,-0.2,NA,0,0,1,NA,NA,FantasySharks,16313,DET,0,0,0,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stidham, Jarrett",QB,DEN,NA,1.7,1,9,NA,0.1,0.1,NA,0.2,1,NA,0,0,1,NA,NA,FantasySharks,14063,@CHI,0.1,0,0,0,0,0,0.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tune, Clayton",QB,ARI,NA,2.8,1.8,12,NA,0,0.3,NA,1,4,NA,0,0,0.7,NA,NA,FantasySharks,16160,@SFO,0,0,0,0,0,0,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rush, Cooper",QB,DAL,NA,2.4,1.4,13,NA,0,0,NA,0.6,-0.9,NA,0,0,0.7,NA,NA,FantasySharks,13124,NEP,0,0,0,0,0,0,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Darnold, Sam",QB,SFO,NA,1,0.6,9,NA,0,0,NA,1,0,NA,0,0,0.6,NA,NA,FantasySharks,13592,ARI,0,0,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rypien, Brett",QB,LAR,NA,1.2,0.6,2,NA,0.1,0.1,NA,0.4,0,NA,0,0,0.5,NA,NA,FantasySharks,14065,@IND,0.1,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ehlinger, Sam",QB,IND,NA,0.6,0.4,3,NA,0,0,NA,0.1,1,NA,0,0,0.4,NA,NA,FantasySharks,15250,LAR,0,0,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willis, Malik",QB,TEN,NA,1.7,0.8,6,NA,0,0,NA,1,4,NA,0,0.2,0.3,NA,NA,FantasySharks,15694,CIN,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stick, Easton",QB,LAC,NA,0.4,0.1,1,NA,0,0,NA,0.2,0,NA,0,0,0.2,NA,NA,FantasySharks,14069,LVR,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lock, Drew",QB,SEA,NA,0.2,0.2,2,NA,0,0,NA,0,0.1,NA,0,0,0.2,NA,NA,FantasySharks,14057,@NYG,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Kyle",QB,BUF,NA,1.4,0.6,6,NA,0,0.1,NA,1.3,-1.1,NA,0,0,0.2,NA,NA,FantasySharks,13879,MIA,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rudolph, Mason",QB,PIT,NA,0.4,0.3,2,NA,0,0,NA,0,0,NA,0,0,0.2,NA,NA,FantasySharks,13595,@HOU,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bagent, Tyson",QB,CHI,NA,0.8,0.5,4,NA,0,0.1,NA,0,0,NA,0,0,0.1,NA,NA,FantasySharks,16384,DEN,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thompson-Robinson, Dorian",QB,CLE,NA,0.2,0.1,0,NA,0,0,NA,0.2,1,NA,0,0,0.1,NA,NA,FantasySharks,16158,BAL,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beathard, C.J.",QB,JAC,NA,1.7,1.1,6,NA,0,0.1,NA,0.5,-0.4,NA,0,0,0.1,NA,NA,FantasySharks,13125,ATL,0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,38,27,264,NA,2.2,1,NA,6,33,NA,0.3,NA,27.1,NA,16228,FFToday,13589,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,35,23,279,NA,2.2,1,NA,6,31,NA,0.1,NA,26.5,NA,15946,FFToday,13116,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,29,19,232,NA,1.4,0,NA,8,38,NA,0.7,NA,25.2,NA,17116,FFToday,14783,WAS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,34,24,242,NA,1.3,1,NA,8,47,NA,0.4,NA,24.4,NA,16255,FFToday,13593,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,34,20,210,NA,1,1,NA,13,60,NA,0.6,NA,24.1,NA,17568,FFToday,15238,DEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Herbert,QB,LAC,NA,38,26,287,NA,2,1,NA,3,11,NA,0.1,NA,24.1,NA,17102,FFToday,14779,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kirk Cousins,QB,MIN,NA,37,25,286,NA,2.2,1,NA,1,5,NA,0,NA,23.6,NA,12376,FFToday,10700,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tua Tagovailoa,QB,MIA,NA,36,24,288,NA,2.2,1,NA,2,4,NA,0,NA,23.6,NA,17221,FFToday,14778,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,38,24,255,NA,1.8,1,NA,5,20,NA,0.2,NA,23.2,NA,17624,FFToday,15237,ATL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Jones,QB,NYG,NA,33,22,245,NA,1.4,1,NA,6,32,NA,0.3,NA,22.9,NA,16624,FFToday,14059,SEA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,37,23,259,NA,1.7,1,NA,4,17,NA,0.1,NA,22.1,NA,12349,FFToday,10703,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony Richardson,QB,IND,NA,29,18,220,NA,1,1,NA,8,45,NA,0.4,NA,21.9,NA,18626,FFToday,16152,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Burrow,QB,CIN,NA,35,23,276,NA,2,1,NA,0,0,NA,0,NA,21.8,NA,17028,FFToday,14777,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deshaun Watson,QB,CLE,NA,36,23,249,NA,1.4,1,NA,5,28,NA,0.1,NA,21.5,NA,16031,FFToday,13113,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Love,QB,GB,NA,36,21,246,NA,1.6,1,NA,4,14,NA,0.1,NA,20.7,NA,17146,FFToday,14782,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,34,23,270,NA,1.6,0,NA,2,7,NA,0,NA,20.6,NA,13362,FFToday,11150,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Stroud,QB,HOU,NA,37,22,262,NA,1.4,1,NA,3,13,NA,0.1,NA,20.6,NA,18666,FFToday,16150,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dak Prescott,QB,DAL,NA,32,21,247,NA,1.6,1,NA,3,12,NA,0.1,NA,20.6,NA,15681,FFToday,12620,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Purdy,QB,SF,NA,32,21,246,NA,1.6,0,NA,2,8,NA,0.1,NA,20.1,NA,18184,FFToday,15698,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Stafford,QB,LAR,NA,35,24,266,NA,1.3,1,NA,2,9,NA,0,NA,19.4,NA,11001,FFToday,9431,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jimmy Garoppolo,QB,LV,NA,34,22,256,NA,1.5,1,NA,3,5,NA,0,NA,19.3,NA,14191,FFToday,11760,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andy Dalton,QB,CAR,NA,37,23,262,NA,1.3,1,NA,3,9,NA,0,NA,19.2,NA,11889,FFToday,10313,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Goff,QB,DET,NA,36,23,256,NA,1.5,1,NA,1,2,NA,0,NA,19,NA,15589,FFToday,12611,GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Howell,QB,WAS,NA,31,19,231,NA,1.4,1,NA,4,14,NA,0,NA,18.6,NA,18104,FFToday,15693,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baker Mayfield,QB,TB,NA,30,18,220,NA,1.4,1,NA,3,11,NA,0.1,NA,18.3,NA,16116,FFToday,13590,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Pickett,QB,PIT,NA,30,19,228,NA,1.4,1,NA,1,5,NA,0.1,NA,18.1,NA,18180,FFToday,15692,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jameis Winston,QB,NO,NA,34,20,238,NA,1.4,1,NA,2,6,NA,0,NA,18.1,NA,15353,FFToday,12140,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mac Jones,QB,NE,NA,33,21,231,NA,1.1,1,NA,3,14,NA,0,NA,17.4,NA,17617,FFToday,15241,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Desmond Ridder,QB,ATL,NA,33,20,214,NA,1.1,0,NA,3,11,NA,0.1,NA,16.8,NA,18188,FFToday,15697,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Dobbs,QB,ARI,NA,28,19,181,NA,1,0,NA,5,29,NA,0.1,NA,16.6,NA,15852,FFToday,13119,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Tannehill,QB,TEN,NA,32,20,213,NA,1.1,1,NA,2,8,NA,0.1,NA,16.5,NA,12283,FFToday,10697,CIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Wilson,QB,NYJ,NA,31,18,194,NA,1,1,NA,2,15,NA,0,NA,15.2,NA,17756,FFToday,15239,KC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,37.5,25.4,266,NA,2,0.9,106.4,6,33,NA,0.4,NA,26.88,NA,13761,FleaFlicker,13589,MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,3,QB4,25/37,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
