player,pos,team,games,fg,fg_att,fg_0019,fg_att_0019,fg_2029,fg_att_2029,fg_3039,fg_att_3039,fg_4049,fg_att_4049,fg_50,fg_att_50,xp,xp_att,site_pts,site_fppg,src_id,data_src,id,fg_50_att,fg_49,fg_49_att,fg_39,fg_att_39,opp,fg_miss,xp_miss,bye,draft_rank,fg_pct,xp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_pos,FanDuel FP,draftkings_site_points,yahoo_site_points
Nick Folk,K,TEN,NA,1.82,1.94,0.06,NA,0.5,NA,0.45,NA,0.59,NA,0.24,NA,1.85,NA,8.42,NA,nick-folk,NumberFire,8851,NA,NA,NA,NA,NA,JAC,NA,NA,NA,NA,NA,NA,NA,4.11,12.73,#8,14,8.44,8.44,8.44
Jason Myers,K,SEA,NA,1.66,2.16,0,NA,0.54,NA,0.53,NA,0.5,NA,0.1,NA,2.62,NA,8.34,NA,jason-myers,NumberFire,12437,NA,NA,NA,NA,NA,LA,NA,NA,NA,NA,NA,NA,NA,4.51,12.17,#22,15,8.33,8.33,8.33
Evan McPherson,K,CIN,NA,1.88,2.24,0,NA,0.44,NA,0.65,NA,0.49,NA,0.24,NA,1.85,NA,8.3,NA,evan-mcpherson,NumberFire,15368,NA,NA,NA,NA,NA,BAL,NA,NA,NA,NA,NA,NA,NA,2.97,13.63,#2,16,8.28,8.28,8.28
Chris Boswell,K,PIT,NA,1.76,1.96,0.02,NA,0.35,NA,0.44,NA,0.65,NA,0.31,NA,1.67,NA,8.27,NA,chris-boswell,NumberFire,11936,NA,NA,NA,NA,NA,CLE,NA,NA,NA,NA,NA,NA,NA,4.43,12.11,#1,17,8.25,8.25,8.25
Tyler Bass,K,BUF,NA,1.7,2.06,0,NA,0.54,NA,0.62,NA,0.4,NA,0.14,NA,2.48,NA,8.26,NA,tyler-bass,NumberFire,14983,NA,NA,NA,NA,NA,NYJ,NA,NA,NA,NA,NA,NA,NA,4.31,12.21,#6,18,8.26,8.26,8.26
Greg Zuerlein,K,NYJ,NA,1.83,2.05,0,NA,0.62,NA,0.35,NA,0.63,NA,0.26,NA,1.47,NA,8.21,NA,greg-zuerlein,NumberFire,10868,NA,NA,NA,NA,NA,BUF,NA,NA,NA,NA,NA,NA,NA,3.14,13.28,#11,19,8.2,8.2,8.2
Matt Ammendola,K,HOU,NA,1.58,1.78,0,NA,0.38,NA,0.46,NA,0.58,NA,0.16,NA,2.5,NA,8.14,NA,matt-ammendola,NumberFire,15523,NA,NA,NA,NA,NA,ARI,NA,NA,NA,NA,NA,NA,NA,4.82,11.46,#30,20,8.14,8.14,8.14
Anders Carlson,K,GB,NA,1.63,2.04,0.02,NA,0.44,NA,0.56,NA,0.42,NA,0.11,NA,2.78,NA,8.06,NA,anders-carlson,NumberFire,16339,NA,NA,NA,NA,NA,LAC,NA,NA,NA,NA,NA,NA,NA,3.93,12.19,#29,21,8.07,8.07,8.07
Justin Tucker,K,BAL,NA,1.44,2.01,0.07,NA,0.6,NA,0.38,NA,0.27,NA,0.13,NA,3.12,NA,8,NA,justin-tucker,NumberFire,10976,NA,NA,NA,NA,NA,CIN,NA,NA,NA,NA,NA,NA,NA,4.36,11.64,#20,22,8,8,8
Eddy Pineiro,K,CAR,NA,1.97,2.29,0.04,NA,0.41,NA,0.48,NA,0.51,NA,0.35,NA,1.25,NA,7.82,NA,eddy-pineiro,NumberFire,13719,NA,NA,NA,NA,NA,DAL,NA,NA,NA,NA,NA,NA,NA,3.14,12.5,#3,23,7.83,7.83,7.83
Lucas Havrisik,K,LA,NA,1.54,1.94,0.02,NA,0.51,NA,0.54,NA,0.37,NA,0.1,NA,2.56,NA,7.76,NA,lucas-havrisik,NumberFire,16043,NA,NA,NA,NA,NA,SEA,NA,NA,NA,NA,NA,NA,NA,4.38,11.14,#15,24,7.75,7.75,7.75
Chase McLaughlin,K,TB,NA,1.55,1.69,0,NA,0.54,NA,0.49,NA,0.37,NA,0.14,NA,1.83,NA,7.09,NA,chase-mclaughlin,NumberFire,14717,NA,NA,NA,NA,NA,SF,NA,NA,NA,NA,NA,NA,NA,3.24,10.94,#5,25,7.1,7.1,7.1
Greg Joseph,K,MIN,NA,1.33,1.77,0.06,NA,0.54,NA,0.49,NA,0.22,NA,0.04,NA,2.33,NA,6.67,NA,greg-joseph,NumberFire,13898,NA,NA,NA,NA,NA,DEN,NA,NA,NA,NA,NA,NA,NA,3.49,9.85,#32,26,6.68,6.68,6.68
Daniel Carlson,K,LV,NA,1.43,1.81,0.02,NA,0.39,NA,0.5,NA,0.4,NA,0.12,NA,1.62,NA,6.57,NA,daniel-carlson,NumberFire,13718,NA,NA,NA,NA,NA,MIA,NA,NA,NA,NA,NA,NA,NA,2.96,10.18,#19,27,6.55,6.55,6.55
Cade York,K,NYG,NA,1.31,1.49,0,NA,0.29,NA,0.39,NA,0.5,NA,0.09,NA,1.6,NA,6.08,NA,cade-york,NumberFire,15882,NA,NA,NA,NA,NA,WSH,NA,NA,NA,NA,NA,NA,NA,3.17,8.99,#31,28,6.09,6.09,6.09
Justin Tucker,K,BAL,NA,NA,NA,NA,NA,0.48,NA,0.54,NA,0.51,NA,NA,NA,2.97,NA,7.56,NA,2536340,NFL,10976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harrison Butker,K,KC,NA,NA,NA,NA,NA,0.5,NA,0.55,NA,0.46,NA,NA,NA,2.87,NA,7.4,NA,2558245,NFL,13354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Sanders,K,MIA,NA,NA,NA,0.05,NA,0.48,NA,0.53,NA,0.43,NA,NA,NA,2.76,NA,7.23,NA,2561153,NFL,13832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wil Lutz,K,DEN,NA,NA,NA,0.08,NA,0.48,NA,0.63,NA,0.45,NA,NA,NA,2.28,NA,7.2,NA,2556601,NFL,12956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Joseph,K,MIN,NA,NA,NA,0.01,NA,0.48,NA,0.67,NA,0.45,NA,NA,NA,2.09,NA,6.92,NA,2561534,NFL,13898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Riley Patterson,K,DET,NA,NA,NA,0.03,NA,0.48,NA,0.53,NA,0.45,NA,NA,NA,2.36,NA,6.83,NA,2567013,NFL,15369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joey Slye,K,WAS,NA,NA,NA,0.01,NA,0.48,NA,0.52,NA,0.41,NA,NA,NA,2.53,NA,6.79,NA,2563132,NFL,14600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Boswell,K,PIT,NA,NA,NA,0.03,NA,0.48,NA,0.52,NA,0.42,NA,NA,NA,2.38,NA,6.73,NA,2550545,NFL,11936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Bass,K,BUF,NA,NA,NA,0.03,NA,0.48,NA,0.47,NA,0.39,NA,NA,NA,2.49,NA,6.6,NA,2563596,NFL,14983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon McManus,K,JAX,NA,NA,NA,NA,NA,0.48,NA,0.5,NA,0.42,NA,NA,NA,2.36,NA,6.56,NA,2541556,NFL,11947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matt Prater,K,ARI,NA,NA,NA,0.01,NA,0.48,NA,0.52,NA,0.44,NA,NA,NA,2.02,NA,6.37,NA,2506677,NFL,8930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cairo Santos,K,CHI,NA,NA,NA,NA,NA,0.48,NA,0.51,NA,0.46,NA,NA,NA,2.02,NA,6.37,NA,2550636,NFL,11945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Myers,K,SEA,NA,NA,NA,NA,NA,0.47,NA,0.53,NA,0.5,NA,NA,NA,1.83,NA,6.33,NA,2553112,NFL,12437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucas Havrisik,K,LA,NA,NA,NA,NA,NA,0.48,NA,0.44,NA,0.44,NA,NA,NA,2.14,NA,6.22,NA,2569534,NFL,16043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eddy Pineiro,K,CAR,NA,NA,NA,NA,NA,0.48,NA,0.61,NA,0.42,NA,NA,NA,1.67,NA,6.2,NA,2560842,NFL,13719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Moody,K,SF,NA,NA,NA,NA,NA,0.48,NA,0.42,NA,0.45,NA,NA,NA,2.12,NA,6.17,NA,2570308,NFL,16286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase McLaughlin,K,TB,NA,NA,NA,0.01,NA,0.48,NA,0.53,NA,0.51,NA,NA,NA,1.55,NA,6.14,NA,2563203,NFL,14717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan McPherson,K,CIN,NA,NA,NA,0.02,NA,0.48,NA,0.55,NA,0.48,NA,NA,NA,1.52,NA,6.11,NA,2565953,NFL,15368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Carlson,K,LV,NA,NA,NA,NA,NA,0.48,NA,0.52,NA,0.4,NA,NA,NA,1.81,NA,6.01,NA,2560993,NFL,13718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aubrey,K,DAL,NA,NA,NA,0.03,NA,0.48,NA,0.42,NA,0.44,NA,NA,NA,1.89,NA,6,NA,2571750,NFL,16414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Folk,K,TEN,NA,NA,NA,0.03,NA,0.48,NA,0.5,NA,0.41,NA,NA,NA,1.39,NA,5.65,NA,2507225,NFL,8851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anders Carlson,K,GB,NA,NA,NA,NA,NA,0.48,NA,0.41,NA,0.44,NA,NA,NA,1.61,NA,5.6,NA,2569750,NFL,16339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameron Dicker,K,LAC,NA,NA,NA,0.04,NA,0.48,NA,0.42,NA,0.44,NA,NA,NA,1.43,NA,5.57,NA,2568435,NFL,15979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dustin Hopkins,K,CLE,NA,NA,NA,0.03,NA,0.48,NA,0.53,NA,0.38,NA,NA,NA,1.26,NA,5.52,NA,2539227,NFL,11387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Zuerlein,K,NYJ,NA,NA,NA,0.08,NA,0.48,NA,0.45,NA,0.38,NA,NA,NA,1.35,NA,5.52,NA,2534797,NFL,10868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Elliott,K,PHI,NA,NA,NA,NA,NA,0.47,NA,0.6,NA,0.53,NA,NA,NA,0.47,NA,5.27,NA,2558172,NFL,13303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade York,K,NYG,NA,NA,NA,NA,NA,0.48,NA,0.44,NA,0.44,NA,NA,NA,0.58,NA,4.66,NA,2567487,NFL,15882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
