player,pos,team,games,pass_att,pass_comp,pass_yds,pass_yds_g,pass_tds,pass_int,pass_rate,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,pass_09_tds,pass_1019_tds,pass_2029_tds,pass_3039_tds,pass_4049_tds,pass_50_tds,sacks,scoring_opp,bye,draft_rank,pass_comp_pct,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,two_pts
"Purdy, Brock",QB,SFO,NA,26.4,17.8,238,NA,2,0.5,NA,2.6,8,NA,0.1,0.1,20.7,NA,NA,FantasySharks,15698,BAL,0.7,0.5,0.2,0.2,0.3,0.2,1.9,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tagovailoa, Tua",QB,MIA,NA,34,23,292,NA,1.7,0.6,NA,1.9,4,NA,0,0.3,20.7,NA,NA,FantasySharks,14778,DAL,0.5,0.3,0.1,0.2,0.2,0.4,1.8,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goff, Jared",QB,DET,NA,35,23.6,260,NA,1.8,0.6,NA,1.9,3,NA,0.1,0.2,20,NA,NA,FantasySharks,12611,@MIN,0.8,0.4,0.3,0.1,0.1,0,1.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mullens, Nick",QB,MIN,NA,33,22.3,245,NA,1.5,0.8,NA,3,11,NA,0.3,0.3,19.8,NA,NA,FantasySharks,13968,DET,0.7,0.3,0.2,0.2,0,0.1,1.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Browning, Jake",QB,CIN,NA,28,18.9,235,NA,1.4,0.7,NA,3.7,14,NA,0.3,0.1,19.7,NA,NA,FantasySharks,14358,@PIT,0.4,0.4,0.2,0.1,0,0.3,2.5,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Love, Jordan",QB,GBP,NA,30,20.3,244,NA,1.5,0.8,NA,3.2,15,NA,0.1,0.2,18.9,NA,NA,FantasySharks,14782,@CAR,0.7,0.4,0.2,0.1,0,0,2.3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stroud, C.J.",QB,HOU,NA,32,21,255,NA,1.2,0.7,NA,2.8,11,NA,0.2,0.3,18.6,NA,NA,FantasySharks,16150,CLE,0.6,0.3,0.2,0,0.1,0.1,2.9,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Flacco, Joe",QB,CLE,NA,38.7,22.3,254,NA,1.5,1.1,NA,2.8,10,NA,0.1,0.2,18.6,NA,NA,FantasySharks,9064,@HOU,0.5,0.2,0.1,0.3,0.2,0.2,2.2,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Murray, Kyler",QB,ARI,NA,32.6,20.6,195,NA,0.9,0.8,NA,6.2,35,NA,0.4,0.3,18.5,NA,NA,FantasySharks,14056,@CHI,0.7,0.1,0.1,0,0.1,0,2.7,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Geno",QB,SEA,NA,32.7,21.7,241,NA,1.5,0.8,NA,3,12,NA,0.1,0.2,18.4,NA,NA,FantasySharks,11150,@TEN,0.6,0.3,0.2,0.2,0,0.1,2.6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stick, Easton",QB,LAC,NA,34,22,235,NA,1.5,0.5,NA,3.1,15,NA,0.1,0.5,18.2,NA,NA,FantasySharks,14069,BUF,0.6,0.4,0,0.2,0,0.2,2.1,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stafford, Matthew",QB,LAR,NA,33,22,241,NA,1.5,0.7,NA,1.7,5,NA,0,0.1,17.8,NA,NA,FantasySharks,9431,NOS,0.8,0.2,0.2,0.1,0,0.2,2.3,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lock, Drew",QB,SEA,NA,30,20,237,NA,1.3,1,NA,2,8,NA,0.1,0,17.7,NA,NA,FantasySharks,14057,@TEN,0.5,0.3,0.2,0.2,0,0.1,2.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Russell",QB,DEN,NA,28.3,18.1,198,NA,1.3,0.6,NA,5.4,21,NA,0.3,0.3,17.7,NA,NA,FantasySharks,10703,NEP,0.6,0.4,0.1,0,0.1,0.1,3.1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Howell, Sam",QB,WAS,NA,31.6,19.9,208,NA,1.1,1.2,NA,3.6,22,NA,0.4,0.2,17.6,NA,NA,FantasySharks,15693,@NYJ,0.4,0.2,0.2,0.2,0,0.1,4.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carr, Derek",QB,NOS,NA,33.6,22.6,242,NA,1.5,0.5,NA,1.6,2,NA,0,0.1,17.5,NA,NA,FantasySharks,11644,@LAR,0.8,0.2,0.2,0.2,0.1,0.1,1.5,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DeVito, Tommy",QB,NYG,NA,29.8,19.5,193,NA,1.2,0.3,NA,4.6,25,NA,0.2,0.1,17.4,NA,NA,FantasySharks,16441,@PHI,0.6,0.3,0.1,0,0.1,0,3.8,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minshew, Gardner",QB,IND,NA,33.1,20.9,222,NA,1.2,0.7,NA,2.5,6,NA,0.3,0.4,16.8,NA,NA,FantasySharks,14067,@ATL,0.3,0.5,0,0.2,0,0.1,2.2,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O'Connell, Aidan",QB,LVR,NA,32.3,20.3,219,NA,1.2,0.9,NA,1.3,4,NA,0.1,0.1,15.5,NA,NA,FantasySharks,16159,@KCC,0.3,0.3,0.3,0.2,0.1,0,2,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ridder, Desmond",QB,ATL,NA,26.3,16.3,186,NA,0.8,0.7,NA,4.3,17,NA,0.3,0.4,14.8,NA,NA,FantasySharks,15697,IND,0.4,0.1,0.2,0.1,0,0.1,2.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Levis, Will",QB,TEN,NA,28.4,17.1,207,NA,0.7,0.6,NA,2.8,9,NA,0.2,0.3,14,NA,NA,FantasySharks,16149,SEA,0.4,0.1,0,0.1,0.1,0.1,3.4,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trubisky, Mitchell",QB,PIT,NA,28,17,178,NA,0.7,0.7,NA,3.1,7,NA,0.3,0.1,13.5,NA,NA,FantasySharks,13115,CIN,0.3,0.1,0.2,0,0,0,1.7,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mariota, Marcus",QB,PHI,NA,23,15.5,188,NA,0.9,0,NA,1,3,NA,0,0,13.4,NA,NA,FantasySharks,12141,NYG,0.3,0.2,0.2,0.1,0.1,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Zappe, Bailey",QB,NEP,NA,27.2,17.7,177,NA,1,0.7,NA,2.1,6,NA,0,0.1,12.6,NA,NA,FantasySharks,15696,@DEN,0.4,0.3,0.2,0.1,0,0,2.3,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Zach",QB,NYJ,NA,33,19.3,201,NA,0.6,0.6,NA,2.3,12,NA,0,0.4,12.6,NA,NA,FantasySharks,15239,WAS,0.4,0.1,0,0,0,0.1,3.1,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Young, Bryce",QB,CAR,NA,32.7,19.2,184,NA,0.7,0.6,NA,2.5,15,NA,0,0.4,12.3,NA,NA,FantasySharks,16148,GBP,0.5,0.1,0.1,0,0,0,3.6,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bagent, Tyson",QB,CHI,NA,10.8,7.3,61,NA,0.2,0.3,NA,1.1,6,NA,0.3,0.2,5.4,NA,NA,FantasySharks,16384,ARI,0.2,0,0,0,0,0,0.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heinicke, Taylor",QB,ATL,NA,8.4,4.9,66,NA,0.4,0.1,NA,0.9,5,NA,0,0.1,5.3,NA,NA,FantasySharks,12476,IND,0.3,0.1,0,0,0,0,0.5,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ehlinger, Sam",QB,IND,NA,8.9,6,61,NA,0.3,0,NA,1.2,4,NA,0,0.1,4.4,NA,NA,FantasySharks,15250,@ATL,0.3,0,0,0,0,0,0.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Huntley, Tyler",QB,BAL,NA,6.8,4.6,42,NA,0.2,0.1,NA,3.1,12,NA,0.1,0.1,4.3,NA,NA,FantasySharks,14789,@SFO,0.2,0,0,0,0,0,0.4,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jones, Mac",QB,NEP,NA,10.1,6.4,61,NA,0.3,0.3,NA,0.8,2,NA,0,0.1,4.2,NA,NA,FantasySharks,15241,@DEN,0.2,0.1,0,0,0,0,0.6,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brissett, Jacoby",QB,WAS,NA,3.4,2.3,30,NA,0.5,0,NA,0.7,3,NA,0,0,3.8,NA,NA,FantasySharks,12616,@NYJ,0.2,0,0.3,0,0,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tannehill, Ryan",QB,TEN,NA,9.6,5.7,64,NA,0.1,0.3,NA,0.6,2,NA,0,0,3.7,NA,NA,FantasySharks,10697,SEA,0,0.1,0,0,0,0,1.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Garoppolo, Jimmy",QB,LVR,NA,8.7,5.3,50,NA,0.2,0.5,NA,0.6,1,NA,0,0,3,NA,NA,FantasySharks,11760,@KCC,0.1,0.1,0,0,0,0,0.5,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Winston, Jameis",QB,NOS,NA,7.3,4,44,NA,0.3,0.3,NA,0.7,-0.7,NA,0,0,2.9,NA,NA,FantasySharks,12140,@LAR,0,0.2,0,0,0,0,0.3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hall, Jaren",QB,MIN,NA,5.9,4,50,NA,0,0.1,NA,0.9,3,NA,0,0.1,2.4,NA,NA,FantasySharks,16154,DET,0,0,0,0,0,0,0.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Taylor, Tyrod",QB,NYG,NA,5.4,3.3,23,NA,0.1,0,NA,1.5,9,NA,0,0,2.3,NA,NA,FantasySharks,10413,@PHI,0,0.1,0,0,0,0,0.6,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dalton, Andy",QB,CAR,NA,3.8,2.5,29,NA,0.2,0.1,NA,0.6,1,NA,0,0,2.1,NA,NA,FantasySharks,10313,GBP,0.1,0,0,0,0,0,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wentz, Carson",QB,LAR,NA,4.1,2.4,25,NA,0.1,0,NA,0.7,3,NA,0,0,1.9,NA,NA,FantasySharks,12610,NOS,0,0,0.1,0,0,0,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rudolph, Mason",QB,PIT,NA,5.7,3.6,27,NA,0,0,NA,0.7,3,NA,0,0,1.7,NA,NA,FantasySharks,13595,CIN,0,0,0,0,0,0,0.5,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woodside, Logan",QB,ATL,NA,2,1.3,12,NA,0,0,NA,0.8,5,NA,0.1,0.2,1.5,NA,NA,FantasySharks,13846,IND,0,0,0,0,0,0,0.9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hoyer, Brian",QB,LVR,NA,7.1,3.9,42,NA,0,0.5,NA,0.6,-0.6,NA,0,0,1.5,NA,NA,FantasySharks,9714,@KCC,0,0,0,0,0,0,0.2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCarron, A.J.",QB,CIN,NA,2.8,1.8,14,NA,0.1,0,NA,0.3,1,NA,0,0,1.3,NA,NA,FantasySharks,11643,@PIT,0.1,0,0,0,0,0,0.3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tune, Clayton",QB,ARI,NA,3.8,2.2,12,NA,0,0.4,NA,1.3,5,NA,0.1,0.2,1.1,NA,NA,FantasySharks,16160,@CHI,0,0,0,0,0,0,1.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thompson-Robinson, Dorian",QB,CLE,NA,4.7,2.5,18,NA,0,0.1,NA,0.5,2,NA,0,0,1.1,NA,NA,FantasySharks,16158,@HOU,0,0,0,0,0,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mills, Davis",QB,HOU,NA,1.6,1,10,NA,0.1,0,NA,0.5,2,NA,0,0,1.1,NA,NA,FantasySharks,15252,CLE,0,0,0,0,0,0,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Mike",QB,MIA,NA,1.6,1.1,14,NA,0.1,0.1,NA,1,-0.8,NA,0,0,1,NA,NA,FantasySharks,13598,DAL,0,0,0,0,0,0.1,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keenum, Case",QB,HOU,NA,3,1.8,16,NA,0,0.1,NA,0.6,1,NA,0,0,1,NA,NA,FantasySharks,10948,CLE,0,0,0,0,0,0,0.4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Willis, Malik",QB,TEN,NA,1.5,0.8,9,NA,0,0.1,NA,0.6,3,NA,0,0,0.8,NA,NA,FantasySharks,15694,SEA,0,0,0,0,0,0,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rypien, Brett",QB,NYJ,NA,6.8,2.8,22,NA,0,0.1,NA,0.2,1,NA,0,0.2,0.8,NA,NA,FantasySharks,14065,WAS,0,0,0,0,0,0,0.9,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stidham, Jarrett",QB,DEN,NA,1.2,0.7,8,NA,0.1,0.1,NA,0.3,1,NA,0,0,0.8,NA,NA,FantasySharks,14063,NEP,0.1,0,0,0,0,0,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clifford, Sean",QB,GBP,NA,0.9,0.6,8,NA,0.1,0,NA,0.5,-0.1,NA,0,0,0.6,NA,NA,FantasySharks,16313,@CAR,0,0,0,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Beathard, C.J.",QB,JAC,NA,2.6,1.7,12,NA,0,0.1,NA,0.8,0,NA,0,0,0.5,NA,NA,FantasySharks,13125,@TBB,0,0,0,0,0,0,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rush, Cooper",QB,DAL,NA,2.7,1.8,14,NA,0,0.1,NA,1.6,-0.9,NA,0,0,0.5,NA,NA,FantasySharks,13124,@MIA,0,0,0,0,0,0,0.2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dobbs, Joshua",QB,MIN,NA,0.9,0.5,5,NA,0,0,NA,0.1,1,NA,0,0,0.5,NA,NA,FantasySharks,13119,DET,0,0,0,0,0,0,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bridgewater, Teddy",QB,DET,NA,0.8,0.5,6,NA,0,0.1,NA,1.2,-0.8,NA,0,0,0.3,NA,NA,FantasySharks,11640,@MIN,0,0,0,0,0,0,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Darnold, Sam",QB,SFO,NA,1,0.6,6,NA,0,0,NA,1.4,-0.9,NA,0,0,0.2,NA,NA,FantasySharks,13592,BAL,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wolford, John",QB,TBB,NA,0.2,0.1,2,NA,0,0,NA,0,0,NA,0,0,0.1,NA,NA,FantasySharks,15035,JAC,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Driskel, Jeff",QB,ARI,NA,0.2,0.1,1,NA,0,0,NA,0.2,1,NA,0,0,0.1,NA,NA,FantasySharks,12623,@CHI,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Brandon",QB,SFO,NA,0.7,0.4,4,NA,0,0,NA,1.1,-0.7,NA,0,0,0.1,NA,NA,FantasySharks,12621,BAL,0,0,0,0,0,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Allen,QB,BUF,NA,38,27,262,NA,1.7,1,NA,7,40,NA,0.6,NA,27.5,NA,16228,FFToday,13589,LAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Hurts,QB,PHI,NA,30,20,237,NA,1.3,1,NA,10,44,NA,0.9,NA,26.9,NA,17116,FFToday,14783,NYG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamar Jackson,QB,BAL,NA,32,22,230,NA,1.2,0,NA,10,63,NA,0.3,NA,24.4,NA,16255,FFToday,13593,SF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dak Prescott,QB,DAL,NA,35,23,273,NA,2,1,NA,4,15,NA,0.1,NA,23.8,NA,15681,FFToday,12620,MIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Mahomes,QB,KC,NA,37,24,262,NA,1.7,1,NA,4,22,NA,0.1,NA,22.7,NA,15946,FFToday,13116,LV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Purdy,QB,SF,NA,31,21,267,NA,1.9,0,NA,2,6,NA,0.1,NA,22.2,NA,18184,FFToday,15698,BAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jordan Love,QB,GB,NA,38,23,259,NA,1.6,1,NA,3,12,NA,0.1,NA,21.2,NA,17146,FFToday,14782,CAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Browning,QB,CIN,NA,35,23,262,NA,1.5,1,NA,3,9,NA,0.1,NA,20.6,NA,18721,FFToday,14358,PIT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam Howell,QB,WAS,NA,33,22,243,NA,1.2,1,NA,5,18,NA,0.2,NA,20,NA,18104,FFToday,15693,NYJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trevor Lawrence,QB,JAC,NA,36,23,246,NA,1.3,1,NA,4,18,NA,0.1,NA,19.9,NA,17624,FFToday,15237,TB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Fields,QB,CHI,NA,30,17,184,NA,1.1,0,NA,10,50,NA,0.2,NA,19.8,NA,17568,FFToday,15238,ARI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyler Murray,QB,ARI,NA,32,21,217,NA,1,1,NA,7,31,NA,0.3,NA,19.8,NA,16663,FFToday,14056,CHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jared Goff,QB,DET,NA,35,23,255,NA,1.6,1,NA,1,3,NA,0,NA,19.5,NA,15589,FFToday,12611,MIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Matthew Stafford,QB,LAR,NA,34,22,259,NA,1.5,1,NA,1,4,NA,0,NA,19.4,NA,11001,FFToday,9431,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tua Tagovailoa,QB,MIA,NA,31,22,253,NA,1.5,1,NA,2,5,NA,0,NA,19.2,NA,17221,FFToday,14778,DAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joe Flacco,QB,CLE,NA,40,23,262,NA,1.5,1,NA,0,0,NA,0,NA,19.1,NA,2913,FFToday,9064,HOU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Baker Mayfield,QB,TB,NA,33,21,247,NA,1.3,1,NA,2,9,NA,0,NA,18.5,NA,16116,FFToday,13590,JAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Wilson,QB,DEN,NA,32,21,222,NA,1.2,1,NA,4,19,NA,0.1,NA,18.4,NA,12349,FFToday,10703,NE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy DeVito,QB,NYG,NA,29,19,213,NA,1,1,NA,6,31,NA,0.1,NA,18.4,NA,18781,FFToday,16441,PHI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Geno Smith,QB,SEA,NA,31,22,251,NA,1.2,1,NA,1,6,NA,0,NA,18,NA,13362,FFToday,11150,TEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Mullens,QB,MIN,NA,35,22,246,NA,1.2,1,NA,1,6,NA,0,NA,17.7,NA,16427,FFToday,13968,DET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Easton Stick,QB,LAC,NA,32,20,236,NA,1,1,NA,1,8,NA,0,NA,16.6,NA,16710,FFToday,14069,BUF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taylor Heinicke,QB,ATL,NA,29,19,215,NA,1,1,NA,3,17,NA,0,NA,16.5,NA,15411,FFToday,12476,IND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Carr,QB,NO,NA,29,19,218,NA,1.2,1,NA,1,5,NA,0,NA,16.2,NA,14145,FFToday,11644,LAR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Case Keenum,QB,HOU,NA,32,20,227,NA,1,1,NA,2,7,NA,0,NA,16.1,NA,15042,FFToday,10948,CLE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
