player,pos,team,games,rush_att,rush_yds,rush_avg,rush_tds,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts
Rex Burkhead,RB,HOU,NA,1.7,5.5,NA,0,NA,1.6,10.4,NA,NA,0.1,0,2.2,NA,11655,FantasyPros,11182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pierre Strong Jr.,RB,NE,NA,3.7,9.6,NA,0.1,NA,0.8,6.5,NA,NA,0.1,0.1,2.2,NA,24173,FantasyPros,15733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JaMycal Hasty,RB,JAC,NA,2,8.6,NA,0.1,NA,1.1,7.6,NA,NA,0,0,2.1,NA,19627,FantasyPros,14821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nyheim Hines,RB,BUF,NA,1.7,5.1,NA,0.1,NA,1.3,10.2,NA,NA,0.1,0,2.1,NA,17297,FantasyPros,13622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malik Davis,RB,DAL,NA,2.1,11.6,NA,0.1,NA,0.4,3.3,NA,NA,0,0,2.1,NA,24205,FantasyPros,15738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Juszczyk,RB,SF,NA,0.6,1.7,NA,0,NA,1.2,10.3,NA,NA,0.1,0,1.9,NA,11798,FantasyPros,11367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rico Dowdle,RB,DAL,NA,2.1,10.2,NA,0.1,NA,0.2,2,NA,NA,0,0,1.8,NA,19647,FantasyPros,14823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benny Snell Jr.,RB,PIT,NA,2.3,10,NA,0.1,NA,0.4,2.9,NA,NA,0,0,1.8,NA,18609,FantasyPros,14072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dare Ogunbowale,RB,HOU,NA,1.8,7.2,NA,0.1,NA,0.8,5.7,NA,NA,0,0,1.8,NA,16879,FantasyPros,13148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sony Michel,RB,LAC,NA,2.5,10.9,NA,0,NA,0.6,3.7,NA,NA,0,0,1.7,NA,17309,FantasyPros,13607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ty Chandler,RB,MIN,NA,1.7,8,NA,0.1,NA,0.3,2.6,NA,NA,0,0,1.7,NA,19471,FantasyPros,15723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brittain Brown,RB,LV,NA,1.7,7,NA,0.1,NA,0.3,2.4,NA,NA,0,0,1.5,NA,24572,FantasyPros,15953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kevin Harris,RB,NE,NA,1.9,7.3,NA,0.1,NA,0.2,1.7,NA,NA,0,0,1.5,NA,23117,FantasyPros,15719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D'Ernest Johnson,RB,CLE,NA,2.2,8.5,NA,0.1,NA,0.3,1.7,NA,NA,0,0,1.5,NA,19111,FantasyPros,14331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tony Jones Jr.,RB,SEA,NA,3,8.6,NA,0,NA,0.6,4.2,NA,NA,0,0,1.5,NA,19482,FantasyPros,14828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Ingold,RB,MIA,NA,0.5,0.9,NA,0,NA,1.1,7.7,NA,NA,0,0,1.4,NA,18571,FantasyPros,14420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Connor Heyward,RB,PIT,NA,0.7,2.2,NA,0,NA,0.4,5,NA,NA,0.1,0,1.3,NA,24562,FantasyPros,15800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Evans,RB,CIN,NA,0.5,3.7,NA,0,NA,0.5,4.7,NA,NA,0.1,0,1.3,NA,22797,FantasyPros,15275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyrion Davis-Price,RB,SF,NA,2.2,9.5,NA,0,NA,0.3,1,NA,NA,0,0,1.3,NA,22992,FantasyPros,15746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demetric Felton Jr.,RB,CLE,NA,0.4,2.3,NA,0,NA,0.7,5.6,NA,NA,0.1,0,1.3,NA,20105,FantasyPros,15270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justice Hill,RB,BAL,NA,1.9,7,NA,0,NA,0.5,3,NA,NA,0,0,1.2,NA,18256,FantasyPros,14086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zander Horvath,RB,LAC,NA,0.6,1.3,NA,0,NA,0.5,2.2,NA,NA,0.1,0,1,NA,23933,FantasyPros,15960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ke'Shawn Vaughn,RB,TB,NA,1.5,7.5,NA,0,NA,0.2,1,NA,NA,0,0,1,NA,19351,FantasyPros,14810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hassan Haskins,RB,TEN,NA,1.8,6.9,NA,0,NA,0.3,1.7,NA,NA,0,0,1,NA,23798,FantasyPros,15720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerome Ford,RB,CLE,NA,2.2,6.2,NA,0.1,NA,0.2,1.5,NA,NA,0,0.1,1,NA,22921,FantasyPros,15713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salvon Ahmed,RB,MIA,NA,1.7,7.1,NA,0,NA,0.2,0.9,NA,NA,0,0,0.9,NA,19449,FantasyPros,14811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Bolden,RB,LV,NA,0,0.4,NA,0,NA,0.9,6.8,NA,NA,0,0,0.9,NA,11410,FantasyPros,10932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corey Clement,RB,ARI,NA,1.9,7.3,NA,0,NA,0.3,1.8,NA,NA,0,0,0.9,NA,16446,FantasyPros,13136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zamir White,RB,LV,NA,1.7,6.7,NA,0,NA,0.1,0.4,NA,NA,0,0,0.9,NA,20095,FantasyPros,15714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kene Nwangwu,RB,MIN,NA,0,4.8,NA,0,NA,0.3,1.5,NA,NA,0,0,0.9,NA,23249,FantasyPros,15414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Derek Watt,RB,PIT,NA,0.5,1.9,NA,0,NA,0.4,1.6,NA,NA,0.1,0,0.8,NA,15792,FantasyPros,12823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tory Carter,RB,TEN,NA,1,3.8,NA,0,NA,0.5,3.6,NA,NA,0,0,0.7,NA,23327,FantasyPros,15588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
C.J. Ham,RB,MIN,NA,0.3,0.6,NA,0.1,NA,0.5,3.4,NA,NA,0,0,0.7,NA,16209,FantasyPros,12923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Giovani Bernard,RB,TB,NA,1.5,3.8,NA,0,NA,0.4,2.8,NA,NA,0,0,0.7,NA,11644,FantasyPros,11193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jason Cabinda,RB,DET,NA,0.3,0.7,NA,0,NA,0.3,1.5,NA,NA,0.1,0,0.6,NA,17429,FantasyPros,13906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patrick Ricard,RB,BAL,NA,0,0,NA,0,NA,0.8,5.1,NA,NA,0,0,0.5,NA,17145,FantasyPros,13455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Burton,RB,KC,NA,0,2.2,NA,0,NA,0.2,0.2,NA,NA,0,0,0.4,NA,14191,FantasyPros,12325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anthony McFarland Jr.,RB,PIT,NA,0.7,2.5,NA,0,NA,0.1,1,NA,NA,0,0,0.4,NA,19366,FantasyPros,14804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Taiwan Jones,RB,BUF,NA,0,0.4,NA,0,NA,0.2,1.9,NA,NA,0,0,0.3,NA,9962,FantasyPros,10368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Davis,RB,BAL,NA,0,1.5,NA,0,NA,0.2,0,NA,NA,0,0,0.2,NA,13943,FantasyPros,12164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakob Johnson,RB,LV,NA,0,0,NA,0,NA,0.3,0.6,NA,NA,0,0,0.1,NA,18673,FantasyPros,14359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Henry, Derrick",RB,TEN,NA,21.9,92,NA,0.9,2.5,1.8,21,NA,NA,0,0,16.6,NA,NA,FantasySharks,12626,JAC,0.6,0.1,0.1,0,0,0.1,0.3,0.1,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chubb, Nick",RB,CLE,NA,18.7,97,NA,0.8,2.3,1.6,15,NA,NA,0.1,0.1,16.5,NA,NA,FantasySharks,13610,@CIN,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Barkley, Saquon",RB,NYG,NA,21,85,NA,0.6,5.5,4,31,NA,NA,0.1,0,16.1,NA,NA,FantasySharks,13604,PHI,0.5,0.1,0,0.1,0,0,0.1,0.1,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McCaffrey, Christian",RB,SFO,NA,15,62,NA,0.5,6.4,5,48,NA,NA,0.3,0,15.6,NA,NA,FantasySharks,13130,TBB,0.4,0.1,0,0,0,0,0.9,0.2,0.1,0,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jacobs, Josh",RB,LVR,NA,17.5,88,NA,0.7,4.3,3.3,25,NA,NA,0,0.1,15.5,NA,NA,FantasySharks,14073,@LAR,0.4,0.1,0.1,0.1,0,0.1,0.4,0.1,0.1,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Elliott, Ezekiel",RB,DAL,NA,18,79,NA,1,3.2,2.3,13,NA,NA,0.1,0,15.5,NA,NA,FantasySharks,12625,HOU,0.7,0.2,0,0,0,0,0.7,0.1,0,0,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, Dalvin",RB,MIN,NA,20,88,NA,0.6,4.2,3,20,NA,NA,0.2,0.1,15.3,NA,NA,FantasySharks,13128,@DET,0.4,0.1,0,0,0,0.1,0.7,0.1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mixon, Joe",RB,CIN,NA,16.9,69,NA,0.7,5,3.9,30,NA,NA,0.2,0,14.9,NA,NA,FantasySharks,13131,CLE,0.5,0.1,0.1,0,0,0,0.8,0.1,0.1,1,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ekeler, Austin",RB,LAC,NA,10,40,NA,0.6,8,6.1,44,NA,NA,0.5,0.2,14.3,NA,NA,FantasySharks,13404,MIA,0.4,0.1,0.1,0,0,0,1.6,0.2,0.1,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sanders, Miles",RB,PHI,NA,17,80,NA,0.7,3,2,14,NA,NA,0.1,0,14.2,NA,NA,FantasySharks,14079,@NYG,0.4,0.2,0.1,0,0,0,0.1,0,0,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foreman, D'Onta",RB,CAR,NA,18,80,NA,0.6,3.4,2.5,18,NA,NA,0.1,0,14.2,NA,NA,FantasySharks,13134,@SEA,0.3,0.3,0,0,0,0,0.3,0.1,0.1,9,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pollard, Tony",RB,DAL,NA,13.1,74,NA,0.6,3.6,2.6,24,NA,NA,0.1,0,14.1,NA,NA,FantasySharks,14085,HOU,0.2,0.1,0,0.1,0,0.1,0.4,0.1,0.1,15,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Williams, Jamaal",RB,DET,NA,14.9,62,NA,1.1,1.5,1.3,10,NA,NA,0,0.2,13.8,NA,NA,FantasySharks,13139,MIN,0.9,0.1,0,0,0,0.1,0.1,0,0,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Walker III, Kenneth",RB,SEA,NA,13.5,66,NA,0.9,2.5,1.8,13,NA,NA,0,0,13.6,NA,NA,FantasySharks,15711,CAR,0.2,0.4,0,0.1,0,0.2,0.1,0.1,0,1,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stevenson, Rhamondre",RB,NEP,NA,14.3,65,NA,0.5,6,4.8,34,NA,NA,0.1,0,13.6,NA,NA,FantasySharks,15259,@ARI,0.4,0,0,0.1,0,0,0.7,0.1,0.1,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Etienne, Travis",RB,JAC,NA,14,71,NA,0.6,4,3,20,NA,NA,0.1,0.2,12.9,NA,NA,FantasySharks,15253,@TEN,0.4,0.2,0,0,0,0,0.4,0.1,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Conner, James",RB,ARI,NA,14,60,NA,0.6,4,3.1,23,NA,NA,0.2,0.1,12.5,NA,NA,FantasySharks,13146,NEP,0.5,0,0,0,0,0,0.5,0.1,0.1,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Perine, Samaje",RB,CIN,NA,11,52,NA,0.4,4,3,28,NA,NA,0.3,0,12.2,NA,NA,FantasySharks,13133,CLE,0.3,0.1,0,0,0,0,0.5,0.1,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swift, D'Andre",RB,DET,NA,10,52,NA,0.6,4.3,2.9,21,NA,NA,0.1,0,12.1,NA,NA,FantasySharks,14797,MIN,0.5,0.1,0,0,0,0,1,0.1,0,1,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pacheco, Isiah",RB,KCC,NA,13,62,NA,0.6,3,2,17,NA,NA,0.1,0.1,11.7,NA,NA,FantasySharks,15749,@DEN,0.4,0.1,0.1,0,0,0,0.3,0.1,0,17,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pierce, Dameon",RB,HOU,NA,17,71,NA,0.4,4.5,3.2,20,NA,NA,0.1,0.1,11.6,NA,NA,FantasySharks,15717,@DAL,0.3,0,0,0,0,0.1,0.3,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Akers, Cam",RB,LAR,NA,15,60,NA,0.6,3,2,15,NA,NA,0,0.1,10.9,NA,NA,FantasySharks,14799,LVR,0.5,0.1,0,0,0,0,0.3,0,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilson, Jeffery",RB,MIA,NA,12.1,60,NA,0.4,3,1.7,14,NA,NA,0.1,0,10.8,NA,NA,FantasySharks,14017,@LAC,0.2,0,0.1,0,0,0,0.6,0.1,0,4,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harris, Najee",RB,PIT,NA,15,58,NA,0.4,3.9,3,17,NA,NA,0.1,0,10.5,NA,NA,FantasySharks,15254,BAL,0.3,0.1,0,0,0,0,0.4,0.1,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Knight, Zonovan",RB,NYJ,NA,14,55,NA,0.4,3.5,2.8,21,NA,NA,0.1,0,10.4,NA,NA,FantasySharks,15727,@BUF,0.3,0.1,0,0,0,0,0.3,0.1,0,5,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mostert, Raheem",RB,MIA,NA,12,55,NA,0.6,2.1,1.3,9,NA,NA,0,0,10.3,NA,NA,FantasySharks,12447,@LAC,0.4,0.1,0.1,0,0,0,0.3,0,0,22,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Singletary, Devin",RB,BUF,NA,11.9,52,NA,0.5,3.6,2.6,18,NA,NA,0.1,0.1,10.3,NA,NA,FantasySharks,14080,NYJ,0.5,0.1,0,0,0,0,0.6,0.1,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fournette, Leonard",RB,TBB,NA,10.9,42,NA,0.3,5.1,4.2,29,NA,NA,0.2,0,10.2,NA,NA,FantasySharks,13129,@SFO,0.3,0,0,0,0,0,0.8,0.1,0.1,0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cook, James",RB,BUF,NA,10,55,NA,0.3,3,2.2,20,NA,NA,0.1,0,10.1,NA,NA,FantasySharks,15715,NYJ,0.3,0,0,0,0,0,0.5,0.1,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Murray, Latavius",RB,DEN,NA,13,52,NA,0.5,3,2.5,15,NA,NA,0,0,9.5,NA,NA,FantasySharks,11390,KCC,0.4,0.1,0,0,0,0,0.1,0.1,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Edwards, Gus",RB,BAL,NA,11.3,51,NA,0.5,2.1,1.4,8,NA,NA,0.1,0.1,9.4,NA,NA,FantasySharks,13850,@PIT,0.4,0,0,0.1,0,0,0.3,0,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Harris, Damien",RB,NEP,NA,10,50,NA,0.5,1.7,1.4,10,NA,NA,0,0,8.8,NA,NA,FantasySharks,14075,@ARI,0.4,0,0,0,0,0,0.4,0,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"White, Rachaad",RB,TBB,NA,11,45,NA,0.3,4,3,20,NA,NA,0.1,0.1,8.6,NA,NA,FantasySharks,15721,@SFO,0.3,0,0,0,0,0,0.4,0.1,0,14,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carter, Michael",RB,NYJ,NA,10.6,45,NA,0.3,3.6,2.7,20,NA,NA,0,0,8.5,NA,NA,FantasySharks,15258,@BUF,0.3,0,0,0,0,0,0.5,0.1,0,0,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McKinnon, Jerick",RB,KCC,NA,7,35,NA,0.2,3.5,2.5,22,NA,NA,0.2,0.1,7.9,NA,NA,FantasySharks,11761,@DEN,0.1,0.1,0,0,0,0,0.8,0.1,0,1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hunt, Kareem",RB,CLE,NA,8.6,37,NA,0.3,2.9,2.1,15,NA,NA,0.1,0,7.7,NA,NA,FantasySharks,13138,@CIN,0.3,0,0.1,0,0,0,0.6,0.1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gainwell, Kenneth",RB,PHI,NA,8,38,NA,0.3,2.3,1.5,12,NA,NA,0.1,0,7.3,NA,NA,FantasySharks,15255,@NYG,0.3,0.1,0,0,0,0,0.4,0.1,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hubbard, Chuba",RB,CAR,NA,10,43,NA,0.3,2.1,1.5,12,NA,NA,0.1,0,7.3,NA,NA,FantasySharks,15261,@SEA,0.1,0.1,0,0,0,0,0.1,0.1,0,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
