player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,rush_yds,rush_tds,return_yds,scoring_opp,bye,draft_rank,rush_att,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Jesper Horsted,TE,LV,NA,NA,0.6,6,NA,NA,0.1,0,1.2,NA,18482,FantasyPros,14752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Sweeney,TE,BUF,NA,NA,0.6,5.8,NA,NA,0.1,0,1.2,NA,18325,FantasyPros,14294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Vannett,TE,NYG,NA,NA,0.9,9.4,NA,NA,0,0,1.2,NA,15645,FantasyPros,12680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Asiasi,TE,CIN,NA,NA,0.5,5.6,NA,NA,0.1,0,1.2,NA,19435,FantasyPros,14936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,NA,0.6,5.6,NA,NA,0.1,0,1.2,NA,22756,FantasyPros,15795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Boyle,TE,BAL,NA,NA,0.6,5.3,NA,NA,0.1,0,1.1,NA,13963,FantasyPros,12328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Gentry,TE,PIT,NA,NA,1.1,8.9,NA,NA,0,0,1.1,NA,18690,FantasyPros,14240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jesse James,TE,CLE,NA,NA,0.5,4.1,NA,NA,0.1,0,1,NA,13959,FantasyPros,12211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrew Beck,TE,DEN,NA,NA,0.8,9.4,NA,NA,0,0,0.9,NA,18748,FantasyPros,14319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,MIN,NA,NA,0.8,6.9,NA,NA,0,0,0.9,NA,16743,FantasyPros,13940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brycen Hopkins,TE,LAR,NA,NA,0.7,6.9,NA,NA,0,0,0.8,NA,19234,FantasyPros,14868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Giovanni Ricci,TE,CAR,NA,NA,0.7,7.5,NA,NA,0,0,0.8,NA,19756,FantasyPros,15054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,NA,0.6,7.2,NA,NA,0,0,0.7,NA,24180,FantasyPros,15804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Armani Rogers,TE,WAS,NA,NA,0.6,6.9,NA,NA,0,0,0.7,NA,24242,FantasyPros,15990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josiah Deguara,TE,GB,NA,NA,0.6,6.2,NA,NA,0,0,0.6,NA,19456,FantasyPros,14876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Hodges,TE,WAS,NA,NA,0.6,5.7,NA,NA,0,0,0.6,NA,24630,FantasyPros,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Manhertz,TE,JAC,NA,NA,0.7,5.3,NA,NA,0,0,0.5,NA,14014,FantasyPros,12955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ryan Griffin,TE,CHI,NA,NA,0.6,5,NA,NA,0,0,0.5,NA,11830,FantasyPros,11399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Kroft,TE,SF,NA,NA,0.4,4.6,NA,NA,0,0,0.5,NA,13960,FantasyPros,12212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Rudolph,TE,TB,NA,NA,0.4,4.2,NA,NA,0,0,0.4,NA,9906,FantasyPros,10312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cethan Carter,TE,MIA,NA,NA,0.3,3.3,NA,NA,0,0,0.3,NA,16543,FantasyPros,13369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,SF,NA,NA,0.2,2.3,NA,NA,0,0,0.2,NA,19665,FantasyPros,14984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kevin Rader,TE,TEN,NA,NA,0.2,1.9,NA,NA,0,0,0.2,NA,17802,FantasyPros,14363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kelce, Travis",TE,KCC,NA,9.5,6.3,79,NA,NA,0.7,0.1,12.1,NA,NA,FantasySharks,11244,SEA,1.8,0.5,0.1,0,0.1,0,0,0,0,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Andrews, Mark",TE,BAL,NA,8.8,5.2,62,NA,NA,0.4,0,8.8,NA,NA,FantasySharks,13671,ATL,1.3,0.2,0.2,0,0,0,0,0,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kittle, George",TE,SFO,NA,5.3,3.7,48,NA,NA,0.5,0.1,7.6,NA,NA,FantasySharks,13299,WAS,0.7,0.1,0.1,0.1,0.1,0,0.1,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Juwan",TE,NOS,NA,5,3.8,40,NA,NA,0.5,0,7.5,NA,NA,FantasySharks,14861,@CLE,0.8,0.2,0.2,0.1,0,0.1,0,1,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goedert, Dallas",TE,PHI,NA,7,5,60,NA,NA,0.2,0.1,7.3,NA,NA,FantasySharks,13674,@DAL,0.8,0.2,0,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schultz, Dalton",TE,DAL,NA,6.5,4.8,49,NA,NA,0.3,0,6.8,NA,NA,FantasySharks,13772,PHI,1.1,0.2,0.1,0,0,0,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Knox, Dawson",TE,BUF,NA,5.5,4,44,NA,NA,0.4,0,6.7,NA,NA,FantasySharks,14143,@CHI,0.9,0.2,0.1,0.1,0,0,0,0.1,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Engram, Evan",TE,JAC,NA,7,4.8,48,NA,NA,0.3,0,6.7,NA,NA,FantasySharks,13189,@NYJ,0.7,0.1,0.1,0.1,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hockenson, T.J.",TE,MIN,NA,7.7,5,50,NA,NA,0.2,0.1,6.3,NA,NA,FantasySharks,14138,NYG,1,0.2,0,0,0,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Waller, Darren",TE,LVR,NA,6.4,3.8,48,NA,NA,0.3,0,6.3,NA,NA,FantasySharks,12263,@PIT,1.1,0.2,0,0.1,0,0,0,0.1,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Okonkwo, Chigoziem",TE,TEN,NA,4.2,3.2,41,NA,NA,0.3,0,6.3,NA,NA,FantasySharks,15889,HOU,0.8,0.2,0.2,0,0,0,0,1,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill, Taysom",TE,NOS,NA,1.4,1,10,NA,NA,0.2,0,5.8,NA,NA,FantasySharks,13424,@CLE,0.3,0.1,0,0,0.1,0,0,23,0.2,2,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kmet, Cole",TE,CHI,NA,5.5,4,44,NA,NA,0.2,0,5.7,NA,NA,FantasySharks,14867,BUF,0.6,0.1,0.1,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freiermuth, Pat",TE,PIT,NA,6.2,4,45,NA,NA,0.2,0,5.6,NA,NA,FantasySharks,15331,LVR,1,0.1,0.1,0,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Njoku, David",TE,CLE,NA,4.9,3.6,36,NA,NA,0.3,0.1,5.4,NA,NA,FantasySharks,13192,NOS,1.2,0.1,0.2,0,0,0,0,-0.2,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everett, Gerald",TE,LAC,NA,5.7,4,44,NA,NA,0.1,0,5.3,NA,NA,FantasySharks,13236,@IND,1,0.1,0.1,0,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fant, Noah",TE,SEA,NA,5.5,4,40,NA,NA,0.2,0,5.2,NA,NA,FantasySharks,14137,@KCC,0.5,0.1,0.1,0,0,0,0,0.1,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dulcich, Greg",TE,DEN,NA,5.9,3.6,42,NA,NA,0.1,0,5.1,NA,NA,FantasySharks,15797,@LAR,0.4,0.1,0,0,0.1,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Henry, Hunter",TE,NEP,NA,3.8,2.3,33,NA,NA,0.2,0,4.8,NA,NA,FantasySharks,12676,CIN,0.7,0.1,0,0,0.1,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hurst, Hayden",TE,CIN,NA,4.5,3.5,33,NA,NA,0.2,0,4.6,NA,NA,FantasySharks,13680,@NEP,0.5,0.1,0.1,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Conklin, Tyler",TE,NYJ,NA,6.1,3.8,35,NA,NA,0.2,0,4.5,NA,NA,FantasySharks,13675,JAC,0.5,0.2,0,0,0,0,0,0,0,0.1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gesicki, Mike",TE,MIA,NA,4.8,2.9,31,NA,NA,0.2,0,4.3,NA,NA,FantasySharks,13672,GBP,0.8,0.1,0.1,0,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McBride, Trey",TE,ARI,NA,5.4,3.5,32,NA,NA,0.2,0,4.3,NA,NA,FantasySharks,15794,TBB,0.5,0.1,0,0,0,0,0,0.1,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Higbee, Tyler",TE,LAR,NA,5.8,3.9,34,NA,NA,0.1,0,4.2,NA,NA,FantasySharks,12678,DEN,0.8,0.1,0.1,0,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Otton, Cade",TE,TBB,NA,4.7,3.2,30,NA,NA,0.2,0,4.2,NA,NA,FantasySharks,15802,@ARI,0.9,0.2,0,0,0,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hesse, Parker",TE,ATL,NA,4,2.2,28,NA,NA,0.2,0,4,NA,NA,FantasySharks,15564,@BAL,0.6,0.2,0,0,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wright, Brock",TE,DET,NA,2.3,1.6,22,NA,NA,0.2,0,3.7,NA,NA,FantasySharks,15626,@CAR,0.4,0.1,0,0,0,0,0.1,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bellinger, Daniel",TE,NYG,NA,3.4,2.5,22,NA,NA,0.2,0,3.6,NA,NA,FantasySharks,15873,@MIN,0.5,0.1,0,0,0,0,0,0,0.1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tonyan, Robert",TE,GBP,NA,4.7,3.2,29,NA,NA,0.1,0,3.6,NA,NA,FantasySharks,13427,@MIA,0.8,0,0,0.1,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Akins, Jordan",TE,HOU,NA,3.8,2.3,21,NA,NA,0.3,0.1,3.5,NA,NA,FantasySharks,13753,@TEN,1.1,0.1,0.1,0.1,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hooper, Austin",TE,TEN,NA,4,2.6,30,NA,NA,0.1,0,3.4,NA,NA,FantasySharks,12677,HOU,0.6,0,0,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Uzomah, C.J.",TE,NYJ,NA,2.6,2.1,22,NA,NA,0.2,0,3.4,NA,NA,FantasySharks,12317,JAC,0.2,0.1,0,0,0,0.1,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith Jr., Irv",TE,MIN,NA,4.5,3,26,NA,NA,0.1,0.1,3.4,NA,NA,FantasySharks,14141,NYG,0.7,0.1,0,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Likely, Isaiah",TE,BAL,NA,3.6,2.1,22,NA,NA,0.1,0,3.2,NA,NA,FantasySharks,15798,ATL,0.5,0,0.1,0.1,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moreau, Foster",TE,LVR,NA,3.4,2.2,25,NA,NA,0.1,0,3.1,NA,NA,FantasySharks,14239,@PIT,0.4,0,0,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thomas, Logan",TE,WAS,NA,4,2.4,23,NA,NA,0.1,0,3,NA,NA,FantasySharks,11647,@SFO,0.6,0.1,0,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alie-Cox, Mo",TE,IND,NA,2.5,1.5,18,NA,NA,0.2,0.1,2.7,NA,NA,FantasySharks,13246,LAC,0.3,0.1,0.1,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dissly, Will",TE,SEA,NA,2.4,1.9,20,NA,NA,0.1,0,2.7,NA,NA,FantasySharks,13763,@KCC,0.3,0,0.1,0,0,0,0,0,0,0.1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray, Noah",TE,KCC,NA,2.2,1.8,18,NA,NA,0.1,0,2.7,NA,NA,FantasySharks,15337,SEA,0.4,0,0.1,0,0,0,0,0,0.1,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brate, Cameron",TE,TBB,NA,4.5,2.9,20,NA,NA,0.1,0,2.6,NA,NA,FantasySharks,12110,@ARI,0.6,0.1,0,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Howard, O.J.",TE,HOU,NA,3.4,1.5,17,NA,NA,0.2,0,2.6,NA,NA,FantasySharks,13188,@TEN,0.6,0,0.1,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trautman, Adam",TE,NOS,NA,2.9,1.8,15,NA,NA,0.2,0,2.5,NA,NA,FantasySharks,14870,@CLE,0.2,0,0.1,0.1,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bryant, Harrison",TE,CLE,NA,2.8,2,16,NA,NA,0.1,0,2.5,NA,NA,FantasySharks,14875,NOS,0.7,0.1,0,0,0,0,0,1,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Woods, Jelani",TE,IND,NA,1.9,0.9,15,NA,NA,0.2,0,2.4,NA,NA,FantasySharks,15840,LAC,0.2,0.1,0.1,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smythe, Durham",TE,MIA,NA,1.9,1.5,13,NA,NA,0.1,0,2.4,NA,NA,FantasySharks,13676,GBP,0.4,0.1,0,0,0,0,0,0.1,0.1,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deguara, Josiah",TE,GBP,NA,2.8,2.1,20,NA,NA,0.1,0,2.3,NA,NA,FantasySharks,14876,@MIA,0.3,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oliver, Josh",TE,BAL,NA,1.8,1.3,13,NA,NA,0.1,0,2.2,NA,NA,FantasySharks,14209,ATL,0.8,0.1,0.1,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremble, Tommy",TE,CAR,NA,2.7,1.4,13,NA,NA,0.1,0,2.1,NA,NA,FantasySharks,15332,DET,0.4,0,0,0.1,0,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Jonnu",TE,NEP,NA,3,1.9,19,NA,NA,0,0,2.1,NA,NA,FantasySharks,13193,CIN,0.4,0,0,0,0,0,0,1,0,2,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ferguson, Jake",TE,DAL,NA,1.9,1.4,12,NA,NA,0.1,0,2.1,NA,NA,FantasySharks,15799,PHI,0.3,0.1,0,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bates, John",TE,WAS,NA,2.3,1.5,14,NA,NA,0.1,0,1.9,NA,NA,FantasySharks,15344,@SFO,0.3,0,0.1,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Granson, Kylen",TE,IND,NA,3,2.1,18,NA,NA,0,0,1.8,NA,NA,FantasySharks,15419,LAC,0.3,0,0,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan, Brevin",TE,HOU,NA,3.3,1.9,16,NA,NA,0,0,1.8,NA,NA,FantasySharks,15330,@TEN,0.4,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Franks, Feleipe",TE,ATL,NA,1.6,1.2,12,NA,NA,0.1,0,1.7,NA,NA,FantasySharks,15244,@BAL,0.3,0.1,0,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thomas, Ian",TE,CAR,NA,2.5,1.6,15,NA,NA,0,0,1.7,NA,NA,FantasySharks,13678,DET,0.4,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tomlinson, Eric",TE,DEN,NA,1.6,1.1,11,NA,NA,0.1,0,1.7,NA,NA,FantasySharks,13065,@LAR,0.3,0.1,0,0,0,0,0,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pruitt, MyCole",TE,ATL,NA,1.3,0.7,6,NA,NA,0.2,0,1.7,NA,NA,FantasySharks,12309,@BAL,0.4,0.2,0,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
