id,pos,fantasy_sharks_pts,number_fire_pts,fantasy_pros_pts,flea_flicker_pts,cbs_pts,nfl_pts,avg_type,points,sd_pts,dropoff,floor,ceiling,points_vor,floor_vor,ceiling_vor,rank,floor_rank,ceiling_rank,pos_rank,tier,first_name,last_name,team,position,age,exp,season,week
14017,RB,6.4,NA,3.34,3.34,NA,1.29,average,3.592,2.107153530239313,0.028999999999999915,1.5957999999999999,5.940999999999999,-7.093999999999999,-6.884200000000001,-6.712250000000003,362,374,352,81,15,Jeffery,Wilson,SFO,RB,27,2,2022,1
14071,RB,13.1,12.39,13.63,13.63,10.3,14.33,average,12.924166666666668,1.4234409600214077,0.12416666666666742,10.850000000000001,14.166250000000002,2.238166666666668,2.370000000000001,1.513,49,54,67,20,6,David,Montgomery,CHI,RB,25,1,2022,1
14072,RB,2.3,1.89,1.37,1.37,3.26,2.09,average,2.037166666666667,0.7066932620781571,0.22816666666666663,1.37,3.0200000000000005,-8.648833333333332,-7.11,-9.63325,444,389,442,107,16,Benny,Snell,PIT,RB,24,1,2022,1
14073,RB,16.2,11.89,13.53,13.53,11.11,13.76,average,13.296333333333333,1.803854280884868,0.372166666666665,11.243500000000001,15.591,2.610333333333333,2.7635000000000005,2.9377499999999976,44,46,44,19,6,Josh,Jacobs,LVR,RB,24,1,2022,1
14075,RB,14.8,9.85,11.52,11.52,10.96,13.03,average,11.907166666666667,1.7930811935511086,0.09350000000000058,9.95125,14.357000000000001,1.221166666666667,1.4712499999999995,1.7037499999999994,67,70,63,27,7,Damien,Harris,NEP,RB,25,1,2022,1
14076,RB,NA,0.77,0.6,0.6,NA,NA,average,0.6573333333333334,0.0993042463006156,0.005833333333333468,0.6000000000000001,0.7548,-10.028666666666666,-7.880000000000001,-11.898450000000002,510,466,531,143,17,Trayveon,Williams,CIN,RB,25,1,2022,1
14079,RB,11.6,11.04,12.3,12.3,13.97,13.33,average,12.532000000000002,1.1180175311684524,0.29880000000000173,11.1755,13.944500000000001,1.8460000000000019,2.695499999999999,1.2912499999999998,55,48,71,22,7,Miles,Sanders,PHI,RB,25,1,2022,1
14080,RB,12.8,8.77,10.6,10.6,9.85,12.21,average,10.7835,1.5265437759854774,0.0823333333333327,8.941,12.653250000000002,0.09750000000000014,0.4610000000000003,0,98,88,103,33,8,Devin,Singletary,BUF,RB,25,1,2022,1
14081,RB,6.9,1.66,2.94,2.94,13.9,4.3,average,5.423166666666667,4.529089551628083,9.666666666667822e-4,1.9042500000000002,12.15,-5.262833333333333,-6.57575,-0.5032500000000013,290,353,137,64,13,Myles,Gaskin,MIA,RB,25,1,2022,1
14083,RB,3.4,0.68,2.24,2.24,NA,3.87,average,2.4846000000000004,1.2376311243662226,0.027266666666666772,0.9904000000000001,3.7720000000000002,-8.2014,-7.4896,-8.881250000000001,416,433,421,97,16,Travis,Homer,SEA,RB,24,1,2022,1
14085,RB,10.8,11.1,11.04,11.04,6.87,10.25,average,10.167666666666667,1.6482200904814464,0.059499999999999886,7.702999999999999,11.0505,-0.5183333333333326,-0.777000000000001,-1.6027500000000021,136,145,191,39,9,Tony,Pollard,DAL,RB,25,1,2022,1
14086,RB,0.3,0.66,1.29,1.29,NA,NA,average,0.885,0.49020403915104577,0.040000000000000036,0.354,1.29,-9.801,-8.126000000000001,-11.36325,493,491,510,131,17,Justice,Hill,BAL,RB,25,1,2022,1
14087,RB,6.9,9.13,8.57,8.57,9.47,5.59,average,8.0215,1.497501352253146,0.02149999999999963,5.882250000000001,9.371500000000001,-2.6645000000000003,-2.5977499999999996,-3.2817500000000006,224,232,237,48,11,Darrell,Henderson,LAR,RB,25,1,2022,1
14095,RB,6.4,1.22,3.32,3.93,6.61,5.33,average,4.46,2.075938342051613,0.12383333333333368,1.7075,6.557500000000001,-6.226,-6.772500000000001,-6.095750000000001,327,364,327,72,14,Ty,Johnson,NYJ,RB,25,1,2022,1
14097,RB,NA,1.23,0.96,0.96,NA,NA,average,1.0506666666666666,0.15703927321957814,0.00316666666666654,0.9600000000000001,1.2047999999999999,-9.635333333333334,-7.5200000000000005,-11.448450000000001,486,437,514,126,17,Qadree,Ollison,FA,RB,26,1,2022,1
14223,RB,11.1,6.12,4.83,4.83,7.67,6.1,average,6.766333333333334,2.36759807962979,0.5063333333333331,4.83,10.242500000000001,-3.919666666666666,-3.6500000000000004,-2.41075,257,260,221,57,12,Alexander,Mattison,MIN,RB,24,1,2022,1
14319,RB,NA,0.69,0.61,NA,NA,NA,average,0.6515,0.0586898628384835,0.0044999999999999485,0.6141500000000001,0.68885,-10.0345,-7.86585,-11.964400000000001,511,462,533,144,17,Andrew,Beck,DEN,TE,26,1,2022,1
14331,RB,4.6,2.08,4.55,4.45,1.59,6.39,average,3.942,1.7915182388131023,0.022400000000000198,1.7115000000000005,5.939500000000001,-6.744,-6.7684999999999995,-6.713750000000001,345,363,353,77,14,D'Ernest,Johnson,CLE,RB,26,1,2022,1
14359,RB,NA,NA,0.42,NA,1.27,NA,average,0.845,0.6010407640085654,0.018249999999999877,0.4625,1.2275,-9.841,-8.0175,-11.42575,495,481,512,132,17,Jakob,Johnson,LVR,RB,28,1,2022,1
14420,RB,0.71,0.96,0.82,0.82,NA,NA,average,0.8267500000000001,0.10113810689679076,0.03475000000000006,0.7264999999999999,0.93645,-9.85925,-7.753500000000001,-11.716800000000001,496,456,520,133,17,Alec,Ingold,MIA,RB,26,1,2022,1
14435,RB,NA,0.99,NA,NA,NA,NA,average,0.99,NA,0.009999999999999898,0.99,0.99,-9.696,-7.49,-11.663250000000001,490,434,516,129,17,Reggie,Bonnafon,FA,RB,26,1,2022,1
14552,RB,NA,0.61,0.58,0.58,NA,NA,average,0.5906666666666667,0.018475208614067977,0.04400000000000004,0.5800000000000001,0.6088,-10.095333333333333,-7.9,-12.044450000000001,518,467,542,151,17,Khari,Blasingame,CHI,RB,26,1,2022,1
14727,RB,2.4,0.74,2.45,2.45,NA,3.8,average,2.367,1.0841102342474218,0.10199999999999987,1.072,3.526,-8.318999999999999,-7.408,-9.127250000000002,426,428,429,101,16,Craig,Reynolds,DET,RB,26,1,2022,1
14797,RB,18,17.9,16.68,16.68,12.17,12.26,average,15.600166666666667,2.667150270732166,0.5056666666666665,12.208250000000001,17.947000000000003,4.914166666666667,3.728250000000001,5.293750000000001,20,34,18,10,4,D'Andre,Swift,DET,RB,23,0,2022,1
14798,RB,3.7,3.04,2.24,2.24,NA,2.39,average,2.6959333333333335,0.6410879814814814,0.027933333333333366,2.24,3.555666666666667,-7.990066666666666,-6.24,-9.097583333333334,407,339,428,93,16,Zack,Moss,BUF,RB,25,0,2022,1
14799,RB,13.2,11.95,12,12,NA,12.23,average,12.2332,0.5856318809627771,0.1451999999999991,11.747200000000001,13.0214,1.5472000000000001,3.2672000000000008,0.3681499999999982,62,39,88,23,7,Cam,Akers,LAR,RB,23,0,2022,1
14800,RB,12.3,13.48,12.08,11.98,NA,10.49,average,12.082600000000001,1.0716019783483042,0.03960000000000008,10.795200000000001,13.2632,1.3966000000000012,2.315200000000001,0.6099499999999978,65,55,82,25,7,J.K.,Dobbins,BAL,RB,24,0,2022,1
14801,RB,1.9,3.69,3.23,3.23,NA,3.92,average,3.1928,0.7816963604878816,0.049633333333332974,2.1660000000000004,3.8728000000000002,-7.4932,-6.314,-8.780450000000002,383,341,418,87,15,Eno,Benjamin,ARI,RB,23,0,2022,1
14802,RB,21.6,24.04,22.62,22.62,14.78,18.07,average,20.580666666666666,3.4551637684293155,0.9316666666666649,15.60125,23.50425,9.894666666666666,7.12125,10.850999999999997,2,12,2,2,1,Jonathan,Taylor,IND,RB,23,0,2022,1
14803,RB,12.2,10.93,12.32,12.32,12.72,12,average,12.043000000000001,0.6996156087452595,0.13583333333333414,11.0235,12.620000000000001,1.357000000000001,2.5435,-0.03325000000000067,66,51,107,26,7,Clyde,Edwards-Helaire,KCC,RB,23,0,2022,1
14805,RB,12.2,11.25,10.75,10.75,6.75,10.61,average,10.362333333333334,1.8628943788273848,0.05233333333333334,7.71525,11.92825,-0.3236666666666661,-0.7647500000000003,-0.7250000000000014,122,144,150,36,9,AJ,Dillon,GBP,RB,24,0,2022,1
14807,RB,4.8,1.05,2.85,2.85,NA,2.2,average,2.7462,1.3666170641405004,0.02939999999999987,1.2671999999999999,4.41,-7.9398,-7.2128000000000005,-8.243250000000002,404,405,396,91,16,Joshua,Kelley,LAC,RB,25,0,2022,1
14808,RB,NA,0.61,0.47,0.47,NA,NA,average,0.5163333333333334,0.08025168741735793,0.016333333333333422,0.4700000000000001,0.5951,-10.169666666666666,-8.01,-12.058150000000001,523,480,543,154,18,Darrynton,Evans,FA,RB,24,0,2022,1
14810,RB,2.3,0.76,1.96,1.87,NA,2.21,average,1.8090000000000002,0.644067543041877,0.03866666666666685,0.9348000000000001,2.2828000000000004,-8.876999999999999,-7.5452,-10.370450000000002,449,440,480,108,16,Ke'Shawn,Vaughn,TBB,RB,25,0,2022,1
14811,RB,3,NA,NA,NA,1.53,NA,average,2.265,1.0394469683442247,0.050000000000000266,1.6035000000000004,2.9265,-8.421,-6.8765,-9.726750000000003,438,373,446,102,16,Salvon,Ahmed,MIA,RB,24,0,2022,1
14813,RB,10.2,8,6.32,6.32,16.68,5.24,average,8.7655,4.241621093402851,0.285499999999999,5.51,15.06,-1.9205000000000005,-2.9700000000000006,2.406749999999999,200,246,51,44,10,James,Robinson,JAC,RB,24,0,2022,1
14815,RB,3.6,0.66,1.9,1.9,7.29,3.55,average,3.143166666666667,2.3246963170845922,0.07433333333333358,0.9407500000000002,6.3675000000000015,-7.542833333333332,-7.53925,-6.28575,386,439,338,88,15,DeeJay,Dallas,SEA,RB,24,0,2022,1
14821,RB,2.9,0.64,0.48,0.48,8.3,NA,average,2.55,3.37625532209873,0.06539999999999946,0.48000000000000004,7.219999999999999,-8.136,-8,-5.433250000000003,413,479,306,96,16,JaMycal,Hasty,JAC,RB,26,0,2022,1
14823,RB,0.2,NA,0.91,0.91,NA,NA,average,0.6733333333333333,0.4099186911246343,0.0018333333333333535,0.2710000000000001,0.91,-10.012666666666666,-8.209,-11.743250000000002,507,497,521,140,17,Rico,Dowdle,DAL,RB,24,0,2022,1
14828,RB,1.7,1.06,1.08,1.08,8.21,1.66,average,2.4573333333333336,2.8348673807899143,0.029083333333333794,1.029,6.5825000000000005,-8.228666666666665,-7.4510000000000005,-6.070750000000001,417,431,324,98,16,Tony,Jones,NOS,RB,25,0,2022,1
14852,RB,14,14.96,14.95,14.85,15.21,14.02,average,14.625166666666667,0.5039803236899895,0.05966666666666676,14.004,15.145,3.939166666666667,5.523999999999999,2.491749999999998,29,16,49,13,5,Antonio,Gibson,WAS,RB,24,0,2022,1
15040,RB,NA,NA,NA,NA,11.48,NA,average,11.48,NA,0.38560000000000016,11.48,11.48,0.7940000000000005,3,-1.1732500000000012,75,41,168,29,8,Ty'Son,Williams,FA,RB,26,0,2022,1
15042,RB,0.5,0.71,NA,NA,1.55,1.43,average,1.0475,0.5204084933972544,0.0561666666666667,0.5315,1.5320000000000003,-9.6385,-7.9485,-11.121250000000002,487,475,503,127,17,Jonathan,Ward,ARI,RB,25,0,2022,1
15054,RB,NA,0.74,0.6,NA,NA,NA,average,0.6715,0.10111626970967631,0.0034999999999999476,0.60715,0.73585,-10.0145,-7.872850000000001,-11.917400000000002,508,465,532,141,17,Giovanni,Ricci,CAR,RB,26,0,2022,1
15096,RB,NA,NA,NA,NA,0.98,NA,average,0.9800000000000001,NA,0.09500000000000008,0.9800000000000001,0.9800000000000001,-9.706,-7.5,-11.673250000000001,491,436,517,130,17,Gabe,Nabers,FA,RB,25,0,2022,1
15220,RB,0.7,NA,2.98,2.98,NA,3.05,average,2.42825,1.1526804630946081,0.05564999999999953,1.0419999999999998,3.0420499999999997,-8.25775,-7.438000000000001,-9.611200000000002,421,429,440,99,16,Antonio,Williams,NYG,RB,25,0,2022,1
15253,RB,14.4,13.85,13.44,13.44,NA,12.99,average,13.5934,0.5198526714368209,0.2970666666666677,13.086400000000003,14.2628,2.907400000000001,4.6064000000000025,1.6095499999999987,41,23,65,18,6,Travis,Etienne,JAC,RB,23,-1,2022,1
15254,RB,15.7,17.1,16.46,16.45,15.13,13.67,average,15.701,1.2482374774056415,0.100833333333334,13.920250000000001,16.826750000000004,5.015000000000001,5.440250000000001,4.173500000000002,18,17,29,9,4,Najee,Harris,PIT,RB,24,-1,2022,1
15255,RB,7.2,5.56,7.12,7.72,7.32,6.63,average,6.975666666666667,0.7959079511266782,0.1156666666666668,5.8165000000000004,7.700000000000001,-3.710333333333333,-2.6635,-4.953250000000001,252,236,291,55,12,Kenneth,Gainwell,PHI,RB,23,-1,2022,1
15256,RB,14.3,15.7,16.31,16.31,8.36,14.89,average,14.291166666666667,3.0022198731383196,0.40266666666666673,9.865,16.330000000000002,3.6051666666666673,1.3849999999999998,3.67675,37,73,36,16,6,Javonte,Williams,DEN,RB,22,-1,2022,1
15257,RB,NA,1.67,1.86,1.85,NA,1.71,average,1.7703333333333333,0.10001222147540002,0.00983333333333336,1.6679333333333335,1.8585000000000003,-8.915666666666667,-6.8120666666666665,-10.79475,450,372,492,109,16,Trey,Sermon,PHI,RB,23,-1,2022,1
15258,RB,8.8,9.39,10.54,NA,7.05,14.36,average,9.990466666666666,2.6753670526988755,0.1296333333333326,7.42,13.489333333333333,-0.6955333333333336,-1.0600000000000005,0.8360833333333311,155,161,77,41,9,Michael,Carter,NYJ,RB,23,-1,2022,1
15259,RB,12.7,9.87,11.03,11.03,7.24,7.34,average,9.860833333333334,2.192230317887851,1.0053333333333345,7.2645,12.2825,-0.8251666666666662,-1.2155000000000005,-0.370750000000001,163,166,130,42,10,Rhamondre,Stevenson,NEP,RB,24,-1,2022,1
15260,RB,NA,NA,NA,NA,1.7,NA,average,1.7000000000000002,NA,0.06283333333333352,1.7000000000000002,1.7000000000000002,-8.986,-6.78,-10.95325,453,365,498,111,17,Jaret,Patterson,FA,RB,23,-1,2022,1
15261,RB,6.3,1.57,1.55,2.15,6.67,2.8,average,3.5101687174497798,2.3593223234040073,0.17810421863915948,1.5267500000000003,6.5775,-7.17583128255022,-6.953250000000001,-6.075750000000002,368,377,325,83,15,Chuba,Hubbard,CAR,RB,23,-1,2022,1
15262,RB,NA,0.64,0.57,NA,NA,NA,average,0.6065,0.05161879502661794,0.0015000000000000568,0.57365,0.6393500000000001,-10.0795,-7.906350000000001,-12.013900000000001,515,469,536,148,17,Jermar,Jefferson,FA,RB,22,-1,2022,1
15263,RB,12.9,11.41,13.21,13.21,2.21,12.52,average,10.9265,4.313089182940692,0.05466666666666775,4.529,13.23,0.24050000000000082,-3.9510000000000005,0.5767499999999988,87,269,83,31,8,Elijah,Mitchell,SFO,RB,24,-1,2022,1
15265,RB,0.4,NA,NA,NA,1.58,NA,average,0.99,0.8343860018001261,0,0.4590000000000001,1.521,-9.696,-8.021,-11.132250000000003,490,482,504,129,17,Kylin,Hill,GBP,RB,24,-1,2022,1
15269,RB,NA,0.64,0.48,0.48,NA,NA,average,0.535,0.09526279441628824,0.01866666666666661,0.48000000000000004,0.6285,-10.151,-8,-12.024750000000001,522,479,539,153,18,Mekhi,Sargent,FA,RB,25,-1,2022,1
15270,RB,2.2,NA,2.9,1.36,1.73,2.82,average,2.2070318181818185,0.6768461827195182,0.030531818181818604,1.4340000000000002,2.889031818181818,-8.478968181818182,-7.046,-9.764218181818183,440,383,449,104,16,Demetric,Felton,CLE,RB,24,-1,2022,1
15271,RB,3.6,5.45,4.3,4.3,NA,2.42,average,4.0142,1.1107129242067906,0.032699999999999285,2.6568000000000005,5.220000000000001,-6.6718,-5.8232,-7.433250000000001,342,327,375,75,14,Khalil,Herbert,CHI,RB,24,-1,2022,1
15275,RB,1.2,1.72,1.7,1.7,1.86,1.65,average,1.6371666666666667,0.22582153720729703,0.10983333333333323,1.3117500000000002,1.824,-9.048833333333333,-7.1682500000000005,-10.829250000000002,454,394,494,112,17,Chris,Evans,CIN,RB,25,-1,2022,1
15277,RB,1.4,1.43,0.79,0.79,NA,NA,average,1.1015000000000001,0.3598458003089657,0.018000000000000238,0.79,1.4221,-9.5845,-7.69,-11.231150000000001,478,452,505,122,17,Deon,Jackson,IND,RB,23,-1,2022,1
15414,RB,1.8,0.74,0.79,0.8,NA,1.27,average,1.0788,0.4570664065537961,0.028133333333333344,0.746,1.6938,-9.6072,-7.734,-10.959450000000002,484,455,499,125,17,Kene,Nwangwu,MIN,RB,24,-1,2022,1
15454,RB,0.28,NA,NA,NA,NA,NA,average,0.28,NA,0.18000000000000002,0.28,0.28,-10.406,-8.200000000000001,-12.373250000000002,530,495,558,159,18,Avery,Williams,ATL,RB,24,-1,2022,1
15462,RB,0.3,0.64,0.53,0.53,1.76,NA,average,0.7528,0.5767574880311482,0.05479999999999996,0.34600000000000003,1.5368,-9.9332,-8.134,-11.116450000000002,501,492,502,137,17,Gary,Brightwell,NYG,RB,23,-1,2022,1
15480,RB,NA,0.81,0.69,0.59,NA,NA,average,0.6980000000000001,0.1122140811128443,0.010750000000000037,0.6000000000000001,0.8016000000000001,-9.988,-7.880000000000001,-11.851650000000001,504,466,524,138,17,Jake,Funk,LAR,RB,24,-1,2022,1
15588,RB,NA,0.44,0.36,NA,NA,NA,average,0.402,0.05939696961966997,0.0020000000000000018,0.3642,0.4398,-10.284,-8.1158,-12.213450000000002,528,490,550,157,18,Tory,Carter,TEN,RB,23,-1,2022,1
15650,RB,0.4,NA,NA,NA,NA,NA,average,0.4,NA,0.12,0.4,0.4,-10.286,-8.08,-12.253250000000001,529,489,554,158,18,Adam,Prentice,NOS,RB,25,-1,2022,1
15708,RB,16.3,10.61,11.46,11.16,NA,4.01,average,10.686,4.38515586952163,0.3236666666666661,5.309200000000001,15.331999999999999,0,-3.1708,2.6787499999999973,103,249,46,35,9,Breece,Hall,NYJ,RB,21,-2,2022,1
15709,RB,1.6,4.07,2.94,2.94,NA,2.04,average,2.7168,0.9491739566591576,0.02086666666666659,1.6888,3.8360000000000003,-7.9692,-6.7912,-8.817250000000001,405,369,419,92,16,Isaiah,Spiller,LAC,RB,21,-2,2022,1
15710,RB,0.5,NA,2.74,2.72,NA,2.9,average,2.215,1.146167527022119,0.007968181818181375,0.8329999999999999,2.876,-8.471,-7.647,-9.777250000000002,439,448,452,103,16,Kyren,Williams,LAR,RB,22,-2,2022,1
15711,RB,7.5,8.68,6.66,6.66,NA,NA,average,7.358833333333334,0.926544896075978,0.001500000000000945,6.66,8.448033333333333,-3.327166666666666,-1.8200000000000003,-4.205216666666669,244,198,265,52,11,Kenneth,Walker III,SEA,RB,22,-2,2022,1
15712,RB,1.9,5.73,3.57,3.57,NA,3.06,average,3.563,1.3843525562514774,0.052831282550220404,2.1314,5.288399999999999,-7.122999999999999,-6.3486,-7.364850000000002,365,342,372,82,15,Tyler,Allgeier,ATL,RB,22,-2,2022,1
15713,RB,0.11,NA,1.47,1.47,NA,1.84,average,1.2237500000000001,0.7632537258343388,0.12224999999999997,0.31399999999999995,1.7887499999999998,-9.46225,-8.166,-10.864500000000001,475,493,495,121,17,Jerome,Ford,CLE,RB,23,-2,2022,1
15714,RB,6.2,5.43,3.25,3.25,NA,1.35,average,3.8938,1.9344961101020597,0.15879999999999983,1.7276,6.0443999999999996,-6.792199999999999,-6.752400000000001,-6.608850000000002,351,360,348,79,15,Zamir,White,LVR,RB,23,-2,2022,1
15715,RB,3.8,8.04,7.03,7.03,NA,3,average,5.7796,2.226097100308071,0.03960000000000008,3.1639999999999997,7.8324,-4.9064,-5.316000000000001,-4.820850000000002,279,309,285,60,13,James,Cook,BUF,RB,23,-2,2022,1
15717,RB,10.4,11.64,10.32,11.02,NA,12.19,average,11.0944,0.7718748603238739,0.1678999999999995,10.356,12.0508,0.4084000000000003,1.8759999999999994,-0.602450000000001,80,63,143,30,8,Dameon,Pierce,HOU,RB,22,-2,2022,1
15720,RB,1.4,NA,2.36,2.35,NA,2.6,average,2.1765,0.5300022012532906,0.009100000000000108,1.5424999999999998,2.5606,-8.5095,-6.937500000000001,-10.092650000000003,441,376,470,105,16,Hassan,Haskins,TEN,RB,23,-2,2022,1
15721,RB,5.8,5.23,4.32,4.32,NA,3.32,average,4.585800000000001,0.9441076209839642,0.01580000000000048,3.5184,5.674200000000001,-6.100199999999999,-4.961600000000001,-6.979050000000001,317,295,361,66,14,Rachaad,White,TBB,RB,23,-2,2022,1
15723,RB,0.1,NA,NA,NA,NA,NA,average,0.1,NA,0,0.1,0.1,-10.586,-8.38,-12.553250000000002,536,505,563,160,18,Ty,Chandler,MIN,RB,24,-2,2022,1
15725,RB,0.1,NA,2.36,2.36,NA,2.22,average,1.7605,1.1089098250083276,0.060499999999999776,0.41829999999999984,2.36,-8.9255,-8.0617,-10.293250000000002,451,486,477,110,16,Snoop,Conner,JAC,RB,23,-2,2022,1
15733,RB,0.6,NA,2.41,NA,NA,NA,average,1.5050000000000001,1.2798632739476512,0.0030000000000001137,0.6905000000000001,2.3194999999999997,-9.181,-7.7895,-10.333750000000002,459,457,478,114,17,Pierre,Strong Jr.,NEP,RB,24,-2,2022,1
15742,RB,0.4,NA,1.32,1.32,NA,2.23,average,1.3175000000000001,0.7470999486904903,0.024250000000000105,0.538,2.0934999999999997,-9.3685,-7.942,-10.559750000000001,471,473,484,118,17,Jaylen,Warren,PIT,RB,24,-2,2022,1
15746,RB,2.9,2.09,2.53,2.53,NA,2.93,average,2.5922,0.34630073635497804,0.04220000000000024,2.1668,2.9200000000000004,-8.0938,-6.3132,-9.733250000000002,412,340,447,95,16,Tyrion,Davis-Price,SFO,RB,22,-2,2022,1
15748,RB,0.2,NA,1.61,1.61,NA,1.94,average,1.34025,0.776015624842696,0.022749999999999826,0.41149999999999987,1.8913499999999999,-9.34575,-8.0685,-10.761900000000002,468,487,491,117,17,Trestan,Ebner,CHI,RB,23,-2,2022,1
15749,RB,1.8,4.32,3.17,3.16,NA,2.77,average,3.0424,0.9023127506579965,0.29620000000000024,1.9942000000000002,4.0828,-7.643599999999999,-6.4858,-8.570450000000001,392,347,409,90,16,Isiah,Pacheco,KCC,RB,23,-2,2022,1
15960,RB,NA,NA,0.4,NA,NA,NA,average,0.4,NA,0,0.4,0.4,-10.286,-8.08,-12.253250000000001,529,489,554,158,18,Zander,Horvath,LAC,RB,24,-2,2022,1
15972,RB,0.5,NA,NA,NA,NA,NA,average,0.5,NA,0.08999999999999997,0.5,0.5,-10.186,-7.98,-12.153250000000002,524,477,549,155,18,Jordan,Mason,SFO,RB,23,-2,2022,1
10312,TE,5.1,4.54,5.14,5.14,5.72,4.51,average,5.0255,0.45120394501821454,0.22983333333333267,4.518000000000001,5.5765,-3.832416666666666,-3.2489999999999997,-4.8098125000000005,256,251,284,40,10,Kyle,Rudolph,TBB,TE,33,9,2022,1
11244,TE,16.51,17.03,16.68,19.08,19.42,18.96,average,17.95,1.344704688769991,1.0281666666666673,16.565125000000002,19.372875,9.092083333333333,8.798125000000002,8.9865625,3,2,5,1,1,Travis,Kelce,KCC,TE,33,7,2022,1
11247,TE,10.1,9.14,9.37,9.38,10.93,11.32,average,10.041416666666667,0.9085793397753807,0.9303333333333335,9.1976875,11.2219375,1.1835000000000004,1.4306875000000003,0.8356249999999985,68,71,78,9,5,Zach,Ertz,ARI,TE,32,7,2022,1
11399,TE,4,0.96,1.38,1.38,NA,4.55,average,2.45425,1.6806333813476397,0.08524999999999983,1.0464,4.4376,-6.403666666666666,-6.7206,-5.948712500000001,334,358,320,64,12,Ryan,Griffin,CHI,TE,32,7,2022,1
11647,TE,8.3,6.58,5.42,5.42,11.06,8.2,average,7.501666666666667,2.160743984526318,0.013833333333333364,5.423374999999999,10.380125,-1.3562499999999993,-2.343625000000001,-0.006187500000001123,186,222,105,23,7,Logan,Thomas,WAS,TE,31,6,2022,1
11695,TE,NA,NA,NA,NA,7.12,NA,average,7.120000000000001,NA,0.5931666666666668,7.120000000000001,7.120000000000001,-1.7379166666666652,-0.6469999999999994,-3.2663124999999997,194,135,236,27,8,Eric,Ebron,FA,TE,29,6,2022,1
12110,TE,9.9,2.4,4.75,4.75,2,6.93,average,5.122,2.950766527531448,0.06799999999999962,2.100625,9.15775,-3.7359166666666663,-5.666375,-1.2285625000000007,253,321,170,38,10,Cameron,Brate,TBB,TE,31,6,2022,1
12206,TE,2.9,0.66,0.57,NA,2.76,3.11,average,1.9997333333333334,1.2697984616990734,0.02513333333333323,0.5890666666666667,3.0648,-6.858183333333333,-7.177933333333334,-7.321512500000001,353,396,369,76,13,Maxx,Williams,ARI,TE,28,5,2022,1
12211,TE,NA,0.11,0.15,NA,NA,NA,average,0.1315,0.026162950903902273,0,0.11485000000000001,0.14815000000000003,-8.726416666666665,-7.652150000000001,-10.238162500000001,446,450,474,120,15,Jesse,James,CLE,TE,28,5,2022,1
12212,TE,2,NA,NA,NA,6.92,NA,average,4.46,3.4789653634378137,0.07666666666666622,2.2460000000000004,6.6739999999999995,-4.397916666666666,-5.521,-3.7123125000000012,268,317,247,43,10,Tyler,Kroft,SFO,TE,30,5,2022,1
12213,TE,NA,NA,NA,NA,2.34,NA,average,2.3400000000000003,NA,0.03500000000000014,2.3400000000000003,2.3400000000000003,-6.517916666666666,-5.427,-8.0463125,339,315,389,69,13,Blake,Bell,KCC,TE,31,5,2022,1
12263,TE,13.3,13.31,12.33,12.33,14.58,12.55,average,13.055583333333335,0.8835936943339214,0.4097500000000007,12.3445625,14.303687500000002,4.197666666666668,4.5775625,3.9173750000000016,28,24,33,3,2,Darren,Waller,LVR,TE,30,5,2022,1
12309,TE,NA,0.98,0.79,0.79,1.95,NA,average,1.1285,0.5552497936364618,0.016599999999999948,0.79,1.8051,-7.729416666666666,-6.977,-8.581212500000001,395,380,410,89,14,MyCole,Pruitt,FA,TE,30,5,2022,1
12317,TE,7.7,3.47,4.01,4.01,6.92,7.43,average,5.58975,1.9545960068515438,0.1697500000000005,3.60275,7.632250000000001,-3.2681666666666658,-4.164250000000001,-2.7540625,242,275,226,35,9,C.J.,Uzomah,NYJ,TE,29,5,2022,1
12328,TE,0.6,1.13,0.94,0.94,NA,1.95,average,1.1119,0.504171151495204,0.0022333333333333094,0.668,1.7831999999999997,-7.746016666666666,-7.099,-8.603112500000002,396,387,411,90,14,Nick,Boyle,BAL,TE,29,5,2022,1
12330,TE,NA,NA,NA,NA,5.42,NA,average,5.42,NA,0.02658333333333296,5.42,5.42,-3.4379166666666663,-2.3470000000000004,-4.966312500000001,247,223,292,36,9,James,O'Shaughnessy,FA,TE,30,5,2022,1
12378,TE,3.4,2.99,3.17,3.17,3.69,4.71,average,3.5221666666666667,0.6289458376256788,0.23699999999999966,3.0364999999999998,4.453875,-5.335749999999999,-4.730500000000001,-5.932437500000001,297,285,319,50,11,Geoff,Swaim,TEN,TE,29,5,2022,1
12585,TE,0.5,NA,NA,NA,NA,NA,average,0.5,NA,5.000000000000004e-4,0.5,0.5,-8.357916666666666,-7.267,-9.8863125,432,409,464,113,14,Daniel,Brown,NYJ,TE,30,5,2022,1
12676,TE,8.9,8.02,9.1,9.1,7.9,8.87,average,8.657,0.5391310601328767,0.05866666666666731,7.950875000000001,9.119875,-0.2009166666666662,0.18387500000000045,-1.2664375000000003,110,97,173,14,6,Hunter,Henry,NEP,TE,28,4,2022,1
12677,TE,8.1,6.67,7.21,7.21,8.94,6.21,average,7.373333333333333,1.0086661324078776,0.14154999999999962,6.27275,8.731125,-1.4845833333333331,-1.49425,-1.6551875000000003,189,181,196,25,7,Austin,Hooper,TEN,TE,28,4,2022,1
